No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
344,2013,2,12,13,4,NA,37,34,2,75.49,1028,6,NW,9,0,0
345,2013,2,12,14,4,NA,46,36,1,70.27,1027,6,NW,16,0,0
346,2013,2,12,15,4,NA,44,40,1,70.27,1028,6,NW,21,0,0
347,2013,2,12,16,4,NA,51,44,1,70.27,1027,6,NW,25,0,0
348,2013,2,12,17,4,NA,54,60,1,75.32,1028,5,NW,29,0,0
349,2013,2,12,18,4,NA,64,72,1,75.32,1028,5,NW,35,0,0
350,2013,2,12,19,4,NA,84,84,1,75.32,1028,5,NW,38,0,0
351,2013,2,12,20,4,NA,90,70,1,75.32,1029,5,NW,41,0,0
352,2013,2,12,21,4,NA,77,71,1,75.32,1029,5,NW,44,0,0
353,2013,2,12,22,4,NA,85,69,1,75.32,1029,5,NW,47,0,0
354,2013,2,12,23,4,NA,79,70,1,75.32,1030,5,NW,50,0,0
355,2013,2,13,0,4,NA,74,79,1,80.78,1030,4,NW,54,0,0
356,2013,2,13,1,4,NA,87,85,0,75.14,1029,4,NW,57,0,0
357,2013,2,13,2,4,NA,91,86,-1,74.96,1029,3,NE,3,0,0
358,2013,2,13,3,4,NA,91,86,-1,69.85,1029,4,NW,3,0,0
359,2013,2,13,4,4,NA,85,87,-1,69.85,1029,4,cv,1,0,0
360,2013,2,13,5,4,NA,88,88,-1,69.85,1028,4,NW,1,0,0
361,2013,2,13,6,4,NA,86,89,-1,69.85,1029,4,NE,2,0,0
362,2013,2,13,7,4,NA,97,90,0,75.14,1029,4,NW,2,0,0
363,2013,2,13,8,4,NA,99,92,1,80.78,1029,4,NE,2,0,0
364,2013,2,13,9,4,NA,104,91,0,75.14,1029,4,NE,4,0,0
365,2013,2,13,10,4,NA,97,90,-1,60.76,1029,6,SE,2,0,0
366,2013,2,13,11,4,NA,86,84,-2,52.7,1028,7,NE,3,0,0
367,2013,2,13,12,4,NA,79,82,-2,52.7,1027,7,NE,6,0,0
368,2013,2,13,13,4,NA,75,84,-2,52.7,1027,7,SE,3,0,0
369,2013,2,13,14,4,NA,94,84,-2,49.22,1026,8,SE,6,0,0
370,2013,2,13,15,4,NA,86,80,-2,46,1025,9,SE,11,0,0
371,2013,2,13,16,4,NA,77,72,-2,49.22,1025,8,SE,16,0,0
372,2013,2,13,17,4,NA,77,66,-2,49.22,1025,8,SE,21,0,0
373,2013,2,13,18,4,NA,77,67,-1,56.72,1025,7,SE,26,0,0
374,2013,2,13,19,4,NA,84,77,-1,56.72,1025,7,SE,30,0,0
375,2013,2,13,20,4,NA,109,102,-1,56.72,1024,7,SE,34,0,0
376,2013,2,13,21,4,NA,123,124,0,61.01,1024,7,SE,39,0,0
377,2013,2,13,22,4,NA,138,126,1,65.59,1024,7,SE,43,0.1,0.1
378,2013,2,13,23,4,NA,226,130,2,75.49,1024,6,SE,47,0.5,0.6
379,2013,2,14,0,4,NA,196,258,3,81.06,1024,6,SE,50,0.8,1.4
380,2013,2,14,1,4,NA,651,372,4,86.99,1024,6,NE,2,0.2,1.6
381,2013,2,14,2,4,NA,188,192,4,86.99,1023,6,SE,3,0.3,1.9
382,2013,2,14,3,4,NA,116,111,4,86.99,1023,6,SE,6,0.3,2.2
383,2013,2,14,4,4,NA,105,93,5,93.29,1022,6,SE,9,0,0
384,2013,2,14,5,4,NA,90,85,5,93.29,1022,6,SE,12,0,0
385,2013,2,14,6,4,NA,90,77,5,87.09,1022,7,SE,15,0.2,0.2
386,2013,2,14,7,4,NA,78,73,5,87.09,1022,7,SE,18,0.1,0.3
387,2013,2,14,8,4,NA,84,73,5,87.09,1022,7,SE,21,0.3,0.6
388,2013,2,14,9,4,NA,89,87,6,93.35,1022,7,SE,25,0.1,0.7
389,2013,2,14,10,4,NA,89,91,6,93.35,1022,7,SE,28,0.8,1.5
390,2013,2,14,11,4,NA,91,81,6,87.19,1021,8,SE,31,1,2.5
391,2013,2,14,12,4,NA,71,59,7,93.4,1021,8,NE,3,1.1,3.6
392,2013,2,14,13,4,NA,42,38,7,93.4,1020,8,NE,6,0.4,4
393,2013,2,14,14,4,NA,42,34,7,93.4,1019,8,NE,9,0.8,4.8
394,2013,2,14,15,4,NA,32,29,7,93.4,1018,8,NE,12,0.7,5.5
395,2013,2,14,16,4,NA,30,19,7,93.4,1018,8,NE,15,0.9,6.4
396,2013,2,14,17,4,NA,23,17,7,93.4,1019,8,NE,17,1.1,7.5
397,2013,2,14,18,4,NA,26,23,6,93.35,1019,7,NE,21,0.8,8.3
398,2013,2,14,19,4,NA,25,21,6,93.35,1020,7,NE,25,0.5,8.8
399,2013,2,14,20,4,NA,28,20,6,93.35,1020,7,NE,28,0.8,9.6
400,2013,2,14,21,4,NA,27,21,6,93.35,1020,7,NE,30,0.6,10.2
401,2013,2,14,22,4,NA,28,24,6,93.35,1021,7,NE,34,0.6,10.8
402,2013,2,14,23,4,NA,26,21,6,100,1022,6,NE,39,0.3,11.1
403,2013,2,15,0,4,NA,22,22,5,93.29,1022,6,NE,44,0.6,11.7
404,2013,2,15,1,4,NA,21,28,5,93.29,1023,6,NE,49,1,12.7
405,2013,2,15,2,4,NA,24,31,5,100,1023,5,NE,54,0,0
406,2013,2,15,3,4,NA,28,27,5,93.29,1023,6,NE,59,0,0
407,2013,2,15,4,4,NA,28,24,5,100,1024,5,NE,64,0,0
408,2013,2,15,5,4,NA,27,25,4,93.24,1024,5,NE,69,0,0
409,2013,2,15,6,4,NA,35,28,4,93.24,1024,5,NE,73,0,0
410,2013,2,15,7,4,NA,39,33,4,93.24,1025,5,NE,77,0,0
411,2013,2,15,8,4,NA,37,34,4,86.99,1027,6,NE,80,0,0
412,2013,2,15,9,4,NA,40,38,4,86.99,1027,6,NE,86,0,0
413,2013,2,15,10,4,NA,59,49,4,86.99,1027,6,NE,93,0,0
414,2013,2,15,11,4,NA,59,60,3,70.67,1027,8,NE,99,0,0
415,2013,2,15,12,4,NA,79,73,2,61.51,1027,9,NE,105,0,0
416,2013,2,15,13,4,NA,84,74,1,57.25,1026,9,NE,111,0,0
417,2013,2,15,14,4,NA,80,68,-2,46,1026,9,NE,116,0,0
418,2013,2,15,15,4,NA,68,63,0,53.26,1026,9,NE,121,0,0
419,2013,2,15,16,4,NA,55,59,0,56.99,1026,8,NE,126,0,0
420,2013,2,15,17,4,NA,68,69,0,61.01,1026,7,NE,132,0,0
421,2013,2,15,18,4,NA,98,88,-1,60.76,1026,6,NE,137,0,0
422,2013,2,15,19,4,NA,114,105,-1,60.76,1027,6,NE,141,0,0
423,2013,2,15,20,4,NA,160,131,1,75.32,1027,5,NE,145,0,0
424,2013,2,15,21,4,NA,178,158,1,75.32,1028,5,NE,148,0,0
425,2013,2,15,22,4,NA,170,161,1,75.32,1028,5,NE,151,0,0
426,2013,2,15,23,4,NA,143,135,1,80.78,1028,4,NE,154,0,0
427,2013,2,16,0,4,NA,137,128,0,80.63,1028,3,NE,156,0,0
428,2013,2,16,1,4,NA,111,115,1,86.68,1028,3,NE,159,0,0
429,2013,2,16,2,4,NA,97,88,0,86.58,1028,2,NE,161,0,0
430,2013,2,16,3,4,NA,65,65,0,86.58,1028,2,NE,163,0,0
431,2013,2,16,4,4,NA,55,56,0,86.58,1027,2,NE,165,0,0
432,2013,2,16,5,4,NA,56,51,0,86.58,1027,2,NE,166,0,0
433,2013,2,16,6,4,NA,56,41,1,93.08,1028,2,NE,167,0,0
434,2013,2,16,7,4,NA,48,39,0,86.58,1028,2,NE,168,0,0
435,2013,2,16,8,4,NA,47,38,2,80.92,1028,5,NE,170,0,0
436,2013,2,16,9,4,NA,40,30,1,65.59,1028,7,SE,6,0,0
437,2013,2,16,10,4,NA,38,34,1,61.26,1028,8,SE,12,0,0
438,2013,2,16,11,4,NA,43,38,1,57.25,1027,9,SE,17,0,0
439,2013,2,16,12,4,NA,40,41,1,53.53,1026,10,SE,22,0,0
440,2013,2,16,13,4,NA,37,36,1,50.08,1025,11,SE,28,0,0
441,2013,2,16,14,4,NA,32,36,0,49.8,1024,10,SE,34,0,0
442,2013,2,16,15,4,NA,34,27,0,49.8,1024,10,SE,41,0,0
443,2013,2,16,16,4,NA,32,32,1,57.25,1024,9,SE,48,0,0
444,2013,2,16,17,4,NA,34,28,1,61.26,1023,8,SE,55,0,0
445,2013,2,16,18,4,NA,33,29,1,65.59,1022,7,SE,62,0,0
446,2013,2,16,19,4,NA,34,27,1,65.59,1022,7,SE,69,0,0
447,2013,2,16,20,4,NA,32,25,2,70.47,1022,7,SE,76,0,0
448,2013,2,16,21,4,NA,31,21,2,70.47,1022,7,SE,83,0,0
449,2013,2,16,22,4,NA,27,22,1,65.59,1021,7,SE,91,0,0
450,2013,2,16,23,4,NA,24,26,2,70.47,1022,7,SE,98,0,0
451,2013,2,17,0,4,NA,23,23,2,65.82,1021,8,SE,104,0,0
452,2013,2,17,1,4,NA,17,20,3,70.67,1020,8,SE,111,0,0
453,2013,2,17,2,4,NA,22,22,3,70.67,1019,8,SE,118,0,0
454,2013,2,17,3,4,NA,22,23,4,75.84,1018,8,SE,123,0.4,0.4
455,2013,2,17,4,4,NA,22,21,5,81.34,1018,8,SE,127,0.2,0.6
456,2013,2,17,5,4,NA,21,23,6,87.19,1017,8,SE,131,0.8,1.4
457,2013,2,17,6,4,NA,22,26,7,93.4,1017,8,SE,135,0.4,1.8
458,2013,2,17,7,4,NA,30,26,7,93.4,1017,8,SE,140,0,0
459,2013,2,17,8,4,NA,32,26,7,87.28,1017,9,SE,145,0,0
460,2013,2,17,9,4,NA,29,34,8,87.38,1016,10,SW,6,0,0
461,2013,2,17,10,4,NA,29,33,8,81.75,1016,11,SE,5,0,0
462,2013,2,17,11,4,NA,33,32,8,81.75,1016,11,SW,3,0,0
463,2013,2,17,12,4,NA,39,37,9,81.88,1015,12,SW,5,0,0
464,2013,2,17,13,4,NA,43,45,9,81.88,1013,12,SW,8,0,0
465,2013,2,17,14,4,NA,42,42,9,81.88,1013,12,SW,10,0,0
466,2013,2,17,15,4,NA,41,44,9,81.88,1012,12,SE,1,0,0
467,2013,2,17,16,4,NA,46,38,9,81.88,1012,12,SW,1,0,0
468,2013,2,17,17,4,NA,54,46,9,81.88,1013,12,NW,2,0,0
469,2013,2,17,18,4,NA,60,58,9,87.47,1013,11,NE,2,0,0
470,2013,2,17,19,4,NA,70,65,9,87.47,1014,11,NW,3,0.1,0.1
471,2013,2,17,20,4,NA,84,76,8,87.38,1014,10,NE,3,0,0
472,2013,2,17,21,4,NA,85,94,8,87.38,1014,10,NE,8,0,0
473,2013,2,17,22,4,NA,112,111,8,87.38,1015,10,NE,12,0,0
474,2013,2,17,23,4,NA,113,119,8,87.38,1015,10,NW,3,0,0
475,2013,2,18,0,4,NA,124,121,8,93.45,1015,9,NE,4,0.9,0.9
476,2013,2,18,1,4,NA,126,111,8,93.45,1015,9,NE,7,0.2,1.1
477,2013,2,18,2,4,NA,103,111,8,93.45,1015,9,NW,3,0,0
478,2013,2,18,3,4,NA,107,106,8,100,1015,8,NW,7,0.1,0.1
479,2013,2,18,4,4,NA,90,77,6,93.35,1016,7,NE,4,0.2,0.3
480,2013,2,18,5,4,NA,72,65,6,93.35,1016,7,NW,3,0.5,0.8
481,2013,2,18,6,4,NA,62,53,6,93.35,1017,7,NW,6,0.1,0.9
482,2013,2,18,7,4,NA,44,39,6,93.35,1017,7,NE,3,0,0
483,2013,2,18,8,4,NA,40,29,6,93.35,1017,7,NE,7,0.3,0.3
484,2013,2,18,9,4,NA,24,18,7,93.4,1018,8,NE,14,0.8,1.1
485,2013,2,18,10,4,NA,19,17,7,93.4,1019,8,NE,20,0.8,1.9
486,2013,2,18,11,4,NA,16,11,6,93.35,1019,7,NE,26,1.3,3.2
487,2013,2,18,12,4,NA,19,14,6,93.35,1019,7,NE,32,0.9,4.1
488,2013,2,18,13,4,NA,28,15,5,87.09,1018,7,NE,39,0.6,4.7
489,2013,2,18,14,4,NA,34,26,5,87.09,1018,7,NE,46,0.6,5.3
490,2013,2,18,15,4,NA,59,46,5,93.29,1019,6,NE,53,0.4,5.7
491,2013,2,18,16,4,NA,30,31,2,80.92,1020,5,NE,63,0.1,5.8
492,2013,2,18,17,4,NA,28,25,2,86.79,1020,4,NE,72,0.3,6.1
493,2013,2,18,18,4,NA,34,22,1,80.78,1021,4,NE,81,0.3,6.4
494,2013,2,18,19,4,NA,19,14,2,93.13,1022,3,NE,87,0.5,6.9
495,2013,2,18,20,4,NA,24,16,2,93.13,1023,3,NE,94,0.4,7.3
496,2013,2,18,21,4,NA,18,9,2,93.13,1023,3,NE,101,0.6,7.9
497,2013,2,18,22,4,NA,17,3,2,93.13,1023,3,NE,107,0.8,8.7
498,2013,2,18,23,4,NA,14,3,1,86.68,1023,3,NE,113,0.4,9.1
499,2013,2,19,0,4,NA,12,3,1,93.08,1023,2,NE,120,0.9,10
500,2013,2,19,1,4,NA,9,3,1,86.68,1023,3,NE,127,1.3,11.3
501,2013,2,19,2,4,NA,8,3,1,93.08,1025,2,NE,133,1.1,12.4
502,2013,2,19,3,4,NA,10,7,0,93.02,1025,1,NE,138,0.7,13.1
503,2013,2,19,4,4,NA,11,14,0,93.02,1024,1,NE,141,0.6,13.7
504,2013,2,19,5,4,NA,9,3,0,100,1025,0,NE,145,0.2,13.9
505,2013,2,19,6,4,NA,10,3,0,100,1026,0,NE,149,NA,NA
506,2013,2,19,7,4,NA,12,3,0,100,1026,0,NE,153,NA,NA
507,2013,2,19,8,4,NA,12,8,0,100,1027,0,NE,156,NA,NA
508,2013,2,19,9,4,NA,18,17,0,93.02,1028,1,NE,162,NA,NA
509,2013,2,19,10,4,NA,20,17,1,100,1028,1,NE,166,NA,NA
510,2013,2,19,11,4,NA,24,18,1,93.08,1028,2,NE,170,0,0
511,2013,2,19,12,4,NA,26,12,1,80.78,1028,4,NW,5,0,0
512,2013,2,19,13,4,NA,30,3,1,80.78,1028,4,NE,6,0,0
513,2013,2,19,14,4,NA,26,19,0,70.06,1028,5,NW,5,0,0
514,2013,2,19,15,4,NA,21,16,0,70.06,1027,5,NE,5,0,0
515,2013,2,19,16,4,NA,19,14,-2,60.51,1028,5,NE,11,0,0
516,2013,2,19,17,4,NA,22,18,-2,60.51,1029,5,NE,17,0,0
517,2013,2,19,18,4,NA,30,18,-3,60.25,1029,4,NE,23,0,0
518,2013,2,19,19,4,NA,28,19,-3,64.66,1029,3,NE,29,0,0
519,2013,2,19,20,4,NA,28,19,-3,64.66,1030,3,NE,33,0,0
520,2013,2,19,21,4,NA,38,28,-3,64.66,1030,3,NE,36,0,0
521,2013,2,19,22,4,NA,37,28,-3,69.43,1030,2,NE,38,0,0
522,2013,2,19,23,4,NA,40,33,-3,69.43,1030,2,NE,39,0,0
523,2013,2,20,0,4,NA,45,35,-3,74.59,1030,1,cv,1,0,0
524,2013,2,20,1,4,NA,46,37,-3,80.19,1031,0,NW,2,0,0
525,2013,2,20,2,4,NA,45,45,-2,86.37,1031,0,cv,1,0,0
526,2013,2,20,3,4,NA,42,54,-2,86.37,1030,0,NW,1,0,0
527,2013,2,20,4,4,NA,45,NA,-2,92.91,1030,-1,cv,0,0,0
528,2013,2,20,5,4,NA,54,66,-3,86.26,1030,-1,NE,2,0,0
529,2013,2,20,6,4,NA,59,56,-3,86.26,1030,-1,NE,3,0,0
530,2013,2,20,7,4,NA,58,53,-2,92.91,1030,-1,NE,4,0,0
531,2013,2,20,8,4,NA,55,54,0,86.58,1031,2,NW,1,0,0
532,2013,2,20,9,4,NA,52,41,0,70.06,1032,5,NE,3,0,0
533,2013,2,20,10,4,NA,44,41,-2,56.45,1032,6,NE,6,0,0
534,2013,2,20,11,4,NA,44,40,-3,48.93,1031,7,SE,4,0,0
535,2013,2,20,12,4,NA,48,39,-3,48.93,1030,7,NE,4,0,0
536,2013,2,20,13,4,NA,49,41,-2,49.22,1029,8,NE,8,0,0
537,2013,2,20,14,4,53,54,47,-3,42.71,1028,9,SE,4,0,0
538,2013,2,20,15,4,52,54,46,-4,39.63,1028,9,SE,7,0,0
539,2013,2,20,16,4,52,61,50,-2,49.22,1028,8,SE,11,0,0
540,2013,2,20,17,4,56,69,53,-2,49.22,1028,8,NE,4,0,0
541,2013,2,20,18,4,58,71,61,-2,52.7,1028,7,NE,9,0,0
542,2013,2,20,19,4,55,65,66,-1,60.76,1028,6,SE,5,0,0
543,2013,2,20,20,4,59,65,65,-1,65.13,1029,5,SE,9,0,0
544,2013,2,20,21,4,56,67,68,-1,65.13,1029,5,SE,12,0,0
545,2013,2,20,22,4,53,65,69,-2,56.45,1030,6,SE,14,0,0
546,2013,2,20,23,4,55,57,68,-1,65.13,1030,5,NE,3,0,0
547,2013,2,21,0,4,55,59,62,-2,56.45,1030,6,NE,6,0,0
548,2013,2,21,1,4,54,62,59,-1,60.76,1030,6,NE,9,0,0
549,2013,2,21,2,4,56,66,64,-1,60.76,1030,6,NE,13,0,0
550,2013,2,21,3,4,55,65,63,-1,60.76,1029,6,SE,4,0,0
551,2013,2,21,4,4,56,66,54,-1,60.76,1029,6,SE,8,0,0
552,2013,2,21,5,4,55,62,58,-1,60.76,1029,6,NE,4,0,0
553,2013,2,21,6,4,54,65,59,0,65.36,1029,6,NE,7,0,0
554,2013,2,21,7,4,55,64,58,0,70.06,1030,5,NE,10,0,0
555,2013,2,21,8,4,58,66,61,0,65.36,1030,6,SE,5,0,0
556,2013,2,21,9,4,59,64,54,1,61.26,1030,8,NE,6,0,0
557,2013,2,21,10,4,56,52,51,1,57.25,1030,9,NE,12,0,0
558,2013,2,21,11,4,57,65,54,0,53.26,1030,9,NE,18,0,0
559,2013,2,21,12,4,61,65,56,1,61.26,1030,8,NE,23,0,0
560,2013,2,21,13,4,58,59,58,1,57.25,1029,9,NE,28,0,0
561,2013,2,21,14,4,62,68,59,1,57.25,1028,9,NE,34,0,0
562,2013,2,21,15,4,59,61,61,0,53.26,1028,9,NE,38,0,0
563,2013,2,21,16,4,55,63,64,1,57.25,1027,9,SE,5,0,0
564,2013,2,21,17,4,58,65,66,1,57.25,1027,9,SE,9,0,0
565,2013,2,21,18,4,60,63,62,1,61.26,1027,8,SE,13,0,0
566,2013,2,21,19,4,65,68,64,1,61.26,1028,8,SE,17,0,0
567,2013,2,21,20,4,66,69,61,1,61.26,1028,8,NE,4,0,0
568,2013,2,21,21,4,64,75,59,2,65.82,1028,8,NE,8,0,0
569,2013,2,21,22,4,68,71,61,2,65.82,1029,8,SE,3,0,0
570,2013,2,21,23,4,69,78,68,2,65.82,1028,8,SE,6,0,0
571,2013,2,22,0,4,64,78,70,3,75.67,1028,7,SE,8,0.1,0.1
572,2013,2,22,1,4,66,70,71,4,81.2,1028,7,SE,10,0.2,0.3
573,2013,2,22,2,4,68,74,76,4,81.2,1028,7,NE,2,0.4,0.7
574,2013,2,22,3,4,61,74,76,4,81.2,1028,7,NE,4,0.3,1
575,2013,2,22,4,4,59,59,61,4,86.99,1028,6,NE,5,0,0
576,2013,2,22,5,4,52,45,50,5,93.29,1028,6,SW,1,0,0
577,2013,2,22,6,4,56,48,52,5,93.29,1028,6,SW,3,0,0
578,2013,2,22,7,4,61,48,61,5,93.29,1029,6,NW,1,0,0
579,2013,2,22,8,4,87,48,70,5,87.09,1029,7,NW,3,0,0
580,2013,2,22,9,4,85,80,92,4,81.2,1030,7,NE,1,0,0
581,2013,2,22,10,4,85,87,80,4,75.84,1031,8,NW,3,0,0
582,2013,2,22,11,4,91,88,78,4,66.27,1030,10,NW,5,0,0
583,2013,2,22,12,4,97,90,84,4,62,1029,11,NW,8,0,0
584,2013,2,22,13,4,81,83,71,4,62,1029,11,NW,11,0,0
585,2013,2,22,14,4,81,84,76,3,57.77,1028,11,NW,14,0,0
586,2013,2,22,15,4,91,86,91,3,57.77,1028,11,SW,2,0,0
587,2013,2,22,16,4,100,98,107,3,57.77,1028,11,NW,3,0,0
588,2013,2,22,17,4,105,102,107,4,66.27,1028,10,NW,7,0,0
589,2013,2,22,18,4,113,110,101,4,70.88,1029,9,NW,11,0,0
590,2013,2,22,19,4,117,115,101,4,75.84,1030,8,NW,14,0,0
591,2013,2,22,20,4,119,117,111,5,81.34,1030,8,SW,3,0,0
592,2013,2,22,21,4,116,116,123,4,81.2,1030,7,SW,4,0,0
593,2013,2,22,22,4,124,119,126,4,81.2,1031,7,NE,2,0,0
594,2013,2,22,23,4,126,114,125,4,81.2,1030,7,NE,3,0,0
595,2013,2,23,0,4,134,119,127,3,81.06,1030,6,cv,0,0,0
596,2013,2,23,1,4,137,120,133,3,86.89,1030,5,SW,1,0,0
597,2013,2,23,2,4,139,130,138,3,86.89,1030,5,SW,2,0,0
598,2013,2,23,3,4,155,138,143,3,93.19,1030,4,NE,1,0,0
599,2013,2,23,4,4,162,145,140,3,93.19,1030,4,NE,2,0,0
600,2013,2,23,5,4,158,149,151,3,86.89,1031,5,cv,1,0,0
601,2013,2,23,6,4,161,150,155,4,93.24,1031,5,SW,1,0,0
602,2013,2,23,7,4,164,160,152,3,93.19,1031,4,cv,1,0,0
603,2013,2,23,8,4,174,146,153,6,93.35,1032,7,cv,1,0,0
604,2013,2,23,9,4,173,161,155,6,87.19,1032,8,SE,2,0,0
605,2013,2,23,10,4,170,143,155,5,66.49,1032,11,cv,1,0,0
606,2013,2,23,11,4,173,152,150,5,62.24,1032,12,NW,2,0,0
607,2013,2,23,12,4,163,149,150,3,50.65,1031,13,cv,2,0,0
608,2013,2,23,13,4,152,157,148,2,44.2,1030,14,cv,4,0,0
609,2013,2,23,14,4,154,138,148,1,41.14,1029,14,cv,6,0,0
610,2013,2,23,15,4,156,129,135,2,44.2,1028,14,SE,2,0,0
611,2013,2,23,16,4,165,155,158,0,38.26,1028,14,SE,4,0,0
612,2013,2,23,17,4,184,173,181,6,66.71,1029,12,SE,8,0,0
613,2013,2,23,18,4,190,175,175,5,71.07,1029,10,SE,12,0,0
614,2013,2,23,19,4,194,184,175,4,70.88,1030,9,SE,15,0,0
615,2013,2,23,20,4,208,202,173,5,76.01,1030,9,SE,19,0,0
616,2013,2,23,21,4,198,204,207,5,81.34,1030,8,SE,23,0,0
617,2013,2,23,22,4,183,180,207,4,81.2,1030,7,SE,27,0,0
618,2013,2,23,23,4,195,195,199,4,81.2,1030,7,SE,30,0,0
619,2013,2,24,0,4,202,206,196,4,81.2,1030,7,SE,33,0,0
620,2013,2,24,1,4,197,205,195,4,81.2,1030,7,SE,37,0,0
621,2013,2,24,2,4,204,206,193,4,86.99,1030,6,SE,41,0,0
622,2013,2,24,3,4,196,210,187,4,86.99,1029,6,SE,45,0,0
623,2013,2,24,4,4,185,197,187,4,86.99,1029,6,SE,48,0,0
624,2013,2,24,5,4,166,176,176,4,93.24,1029,5,SE,51,0,0
625,2013,2,24,6,4,142,156,162,4,86.99,1029,6,SE,55,0,0
626,2013,2,24,7,4,127,139,136,3,81.06,1029,6,SE,59,0,0
627,2013,2,24,8,4,124,127,126,4,75.84,1029,8,SE,64,0,0
628,2013,2,24,9,4,92,107,98,3,61.76,1029,10,SE,69,0,0
629,2013,2,24,10,4,57,60,59,1,46.88,1028,12,SE,76,0,0
630,2013,2,24,11,4,33,31,30,0,40.84,1028,13,SE,82,0,0
631,2013,2,24,12,4,24,18,19,1,41.14,1027,14,SE,88,0,0
632,2013,2,24,13,4,22,21,16,-2,33.05,1026,14,SE,96,0,0
633,2013,2,24,14,4,22,18,20,0,38.26,1024,14,SE,104,0,0
634,2013,2,24,15,4,25,21,25,0,38.26,1023,14,SE,113,0,0
635,2013,2,24,16,4,24,30,24,3,47.46,1023,14,SE,121,0,0
636,2013,2,24,17,4,24,32,23,4,58.03,1023,12,SE,128,0,0
637,2013,2,24,18,4,26,29,31,5,66.49,1023,11,SE,134,0,0
638,2013,2,24,19,4,35,39,38,5,66.49,1024,11,SE,140,0,0
639,2013,2,24,20,4,54,61,62,6,71.27,1024,11,SE,146,0,0
640,2013,2,24,21,4,53,61,44,6,71.27,1024,11,SE,152,0,0
641,2013,2,24,22,4,39,47,31,6,71.27,1024,11,SE,158,0,0
642,2013,2,24,23,4,54,37,32,7,76.35,1024,11,SE,162,0.1,0.1
643,2013,2,25,0,4,44,35,33,7,76.35,1024,11,SE,167,0,0
644,2013,2,25,1,4,31,26,25,8,81.75,1023,11,SE,173,0,0
645,2013,2,25,2,4,23,18,26,9,87.47,1023,11,SE,178,0,0
646,2013,2,25,3,4,25,20,25,9,87.47,1023,11,SE,183,0,0
647,2013,2,25,4,4,25,26,20,9,87.47,1023,11,SE,187,0,0
648,2013,2,25,5,4,28,27,27,9,87.47,1023,11,SE,192,0,0
649,2013,2,25,6,4,28,27,27,9,87.47,1023,11,SE,197,0,0
650,2013,2,25,7,4,29,29,29,9,87.47,1023,11,SE,202,0,0
651,2013,2,25,8,4,25,30,27,10,93.55,1024,11,SE,207,0,0
652,2013,2,25,9,4,27,25,25,10,87.57,1024,12,SE,212,0,0
653,2013,2,25,10,4,30,31,30,10,87.57,1024,12,SE,217,0,0
654,2013,2,25,11,4,25,NA,26,10,82.01,1024,13,SE,222,0,0
655,2013,2,25,12,4,28,NA,24,10,82.01,1023,13,SE,226,0,0
656,2013,2,25,13,4,28,22,26,10,82.01,1022,13,SE,231,0,0
657,2013,2,25,14,4,28,24,32,11,87.66,1021,13,SE,236,0,0
658,2013,2,25,15,4,35,33,38,11,87.66,1021,13,SE,240,0,0
659,2013,2,25,16,4,40,35,37,11,87.66,1020,13,NE,4,0,0
660,2013,2,25,17,4,44,48,39,11,87.66,1020,13,NE,7,0,0
661,2013,2,25,18,4,45,50,44,11,87.66,1020,13,NE,10,0,0
662,2013,2,25,19,4,38,46,39,11,93.6,1020,12,SE,4,0,0
663,2013,2,25,20,4,34,45,37,11,93.6,1020,12,SE,8,0,0
664,2013,2,25,21,4,30,36,35,11,93.6,1020,12,SE,12,0,0
665,2013,2,25,22,4,31,30,30,11,93.6,1020,12,NE,4,0,0
666,2013,2,25,23,4,28,26,25,11,93.6,1020,12,SE,2,0,0
667,2013,2,26,0,4,30,35,25,12,100,1019,12,NE,2,0,0
668,2013,2,26,1,4,31,32,24,12,100,1019,12,NE,4,0,0
669,2013,2,26,2,4,29,34,21,11,93.6,1018,12,NE,6,0,0
670,2013,2,26,3,4,29,31,20,11,93.6,1017,12,NE,8,0,0
671,2013,2,26,4,4,31,33,24,12,100,1016,12,NE,9,0.3,0.3
672,2013,2,26,5,4,40,39,34,11,93.6,1016,12,NE,13,0.8,1.1
673,2013,2,26,6,4,34,42,32,11,93.6,1016,12,NE,16,0.5,1.6
674,2013,2,26,7,4,36,38,32,11,93.6,1016,12,NE,19,0.2,1.8
675,2013,2,26,8,4,29,38,34,11,93.6,1017,12,NE,24,3.5,5.3
676,2013,2,26,9,4,33,36,34,11,93.6,1018,12,NE,28,2,7.3
677,2013,2,26,10,4,49,37,44,12,100,1017,12,NE,32,0.4,7.7
678,2013,2,26,11,4,64,41,50,12,93.65,1017,13,NW,4,0.1,7.8
679,2013,2,26,12,4,60,64,48,12,93.65,1017,13,NE,5,0,0
680,2013,2,26,13,4,63,71,56,12,93.65,1016,13,NE,11,0,0
681,2013,2,26,14,4,62,72,54,11,82.14,1015,14,NE,15,0,0
682,2013,2,26,15,4,54,68,53,11,87.66,1016,13,NE,19,0,0
683,2013,2,26,16,4,53,53,53,11,93.6,1016,12,NE,24,0,0
684,2013,2,26,17,4,66,64,63,10,87.57,1017,12,NE,30,0,0
685,2013,2,26,18,4,59,67,72,9,87.47,1017,11,NE,36,0,0
686,2013,2,26,19,4,45,52,59,9,93.5,1017,10,NE,41,0,0
687,2013,2,26,20,4,48,49,55,9,93.5,1018,10,NE,46,0,0
