No,year,month,day,hour,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
314,2013,1,14,1,4,NA,46,NA,6.7,78,1010.8,10.4,NE,13.5,0,0
315,2013,1,14,2,4,44,48,44,7,82,1011.4,9.9,NE,18.5,0,0
316,2013,1,14,3,4,37,48,37,6.4,81,1011.3,9.5,NE,22.2,0,0
317,2013,1,14,4,4,42,43,42,5.9,83,1011.1,8.6,NE,26.1,0,0
318,2013,1,14,5,4,52,47,52,5.5,82,1011.2,8.4,NE,31,0,0
319,2013,1,14,6,4,53,52,53,5.3,83,1011.4,8,NW,4.1,0,0
320,2013,1,14,7,4,57,NA,57,4.9,83,1012.1,7.6,NW,5.8,0,0
321,2013,1,14,8,4,64,63,64,5,83,1013.2,7.7,NW,6.6,0,0
322,2013,1,14,9,4,70,67,70,5.8,72,1013.7,10.6,NW,10.3,0,0
323,2013,1,14,10,4,69,61,69,5,62,1014.2,12,NW,14.4,0,0
324,2013,1,14,11,4,71,69,71,4.5,52,1014.3,14.2,NE,2.8,0,0
325,2013,1,14,12,4,77,74,77,4.5,47,1013.4,15.8,NE,5.5,0,0
326,2013,1,14,13,4,81,74,81,3.9,42,1012,16.9,NE,9,0,0
327,2013,1,14,14,4,63,71,63,4.7,41,1010.7,18.1,NE,11.5,0,0
328,2013,1,14,15,4,78,62,78,4.6,39,1010.5,18.8,NE,13.6,0,0
329,2013,1,14,16,4,81,66,81,3.9,36,1010.3,19.3,NE,14.5,0,0
330,2013,1,14,17,4,90,58,90,4.1,38,1010.6,18.7,SE,1.1,0,0
331,2013,1,14,18,4,99,88,99,7,56,1010.9,15.7,NW,1.4,0,0
332,2013,1,14,19,4,107,104,107,8.3,78,1011.2,12,NW,3.3,0,0
333,2013,1,14,20,4,115,116,115,8,86,1011.5,10.2,NW,5.5,0,0
334,2013,1,14,21,4,140,156,140,7.8,90,1011.6,9.4,NE,2.3,0,0
335,2013,1,14,22,4,184,168,184,7.4,91,1012.1,8.8,NE,4.6,0,0
336,2013,1,14,23,4,159,NA,159,6.9,91,1012.5,8.3,NW,2.2,0,0
337,2013,1,15,0,4,165,NA,165,6.7,93,1013,7.8,NE,2.6,0,0
338,2013,1,15,1,4,169,NA,169,6.7,94,1013.5,7.6,NW,1.6,0,0
339,2013,1,15,2,4,166,172,166,6.6,94,1013.8,7.5,NE,1.6,0,0
340,2013,1,15,3,4,166,167,166,6.6,95,1013.7,7.3,NW,1.7,0,0
341,2013,1,15,4,4,154,163,154,6.6,96,1014,7.2,NW,3.5,0,0
342,2013,1,15,5,4,126,155,126,6.4,96,1014,7,NW,5.4,0,0
343,2013,1,15,6,4,98,119,98,6.2,97,1013.8,6.6,NW,7.5,0,0
344,2013,1,15,7,4,97,103,97,6.1,97,1014,6.5,NW,9.2,0,0
345,2013,1,15,8,4,144,NA,144,6.7,98,1014.6,7,NE,1.5,0,0
346,2013,1,15,9,4,125,108,125,9.5,96,1015.8,10.1,NE,2.2,0,0
347,2013,1,15,10,4,97,122,97,10.6,79,1016,14.2,NE,3.8,0,0
348,2013,1,15,11,4,97,88,97,10.4,71,1015,15.6,NE,6,0,0
349,2013,1,15,12,4,85,78,85,9.4,62,1013.9,16.7,NW,1.3,0,0
350,2013,1,15,13,4,87,74,87,9,56,1013,17.9,NE,2.2,0,0
351,2013,1,15,14,4,79,83,79,8.2,53,1012.1,17.9,NW,1.4,0,0
352,2013,1,15,15,4,80,NA,80,8.4,53,1011.8,18.1,NW,3,0,0
353,2013,1,15,16,4,72,NA,72,8.8,53,1011.9,18.6,SW,1.9,0,0
354,2013,1,15,17,4,77,80,77,8.9,55,1012.1,18.1,SW,3,0,0
355,2013,1,15,18,4,63,74,63,10.2,71,1012.6,15.4,NE,1.6,0,0
356,2013,1,15,19,4,79,82,79,10.4,84,1012.9,13,NW,1.1,0,0
357,2013,1,15,20,4,108,NA,108,10,91,1013.2,11.4,NW,2.4,0,0
358,2013,1,15,21,4,110,112,110,9.7,94,1013.5,10.6,NW,4.9,0,0
359,2013,1,15,22,4,142,108,142,9.2,95,1013.7,10,NW,6.8,0,0
360,2013,1,15,23,4,153,126,153,9.6,95,1013.7,10.4,NW,8.5,0,0
361,2013,1,16,0,4,172,134,172,9.2,93,1014.1,10.3,NE,1.5,0,0
362,2013,1,16,1,4,184,130,184,9.4,95,1014.6,10.2,NW,2.3,0,0
363,2013,1,16,2,4,179,129,179,9.7,95,1014.6,10.5,NE,1.8,0,0
364,2013,1,16,3,4,203,120,203,10.1,94,1014.1,11,NE,2.7,0,0
365,2013,1,16,4,4,221,123,221,9.4,95,1013.8,10.2,NW,1.9,0,0
366,2013,1,16,5,4,210,119,210,9.1,96,1014,9.7,NW,3.3,0,0
367,2013,1,16,6,4,181,128,181,8.8,97,1014.2,9.3,NW,5.1,0,0
368,2013,1,16,7,4,162,139,162,9,97,1014.6,9.5,NE,1.5,0,0
369,2013,1,16,8,4,163,148,163,9.8,97,1015.2,10.3,NE,2.5,0,0
370,2013,1,16,9,4,172,157,172,12,91,1015.6,13.4,NW,1,0,0
371,2013,1,16,10,4,161,151,161,11,67,1015.5,17.2,NW,1.7,0,0
372,2013,1,16,11,4,139,116,139,10.4,57,1014.6,19.1,NW,2.6,0,0
373,2013,1,16,12,4,105,78,105,10.1,52,1013.1,20.3,NE,2.4,0,0
374,2013,1,16,13,4,79,77,79,10.1,49,1011.8,21.2,NE,4.8,0,0
375,2013,1,16,14,4,81,86,81,9.9,46,1010.9,22,NE,6,0,0
376,2013,1,16,15,4,78,86,78,9.4,43,1010.3,22.6,NE,8,0,0
377,2013,1,16,16,4,80,83,80,9.8,44,1010.3,22.7,NW,1.3,0,0
378,2013,1,16,17,4,72,83,72,10.7,49,1010.8,21.9,SE,1,0,0
379,2013,1,16,18,4,89,85,89,12.4,62,1011.4,19.9,NW,0.6,0,0
380,2013,1,16,19,4,112,111,112,12.8,80,1012.1,16.3,NE,1.9,0,0
381,2013,1,16,20,4,126,163,126,12.7,89,1012.6,14.5,NE,3.8,0,0
382,2013,1,16,21,4,155,180,155,12.3,92,1012.8,13.6,NW,1.6,0,0
383,2013,1,16,22,4,174,172,174,12,94,1013.2,12.9,NE,2.1,0,0
384,2013,1,16,23,4,179,171,179,11.6,94,1013.8,12.5,NW,2.6,0,0
385,2013,1,17,0,4,187,159,187,11.4,93,1013.9,12.5,NW,4.2,0,0
386,2013,1,17,1,4,193,154,193,11.3,94,1014.6,12.2,NW,6,0,0
387,2013,1,17,2,4,184,155,184,11.1,94,1014.6,12,NE,1.5,0,0
388,2013,1,17,3,4,133,156,133,11,95,1014.9,11.8,NE,3.4,0,0
389,2013,1,17,4,4,112,127,112,10.7,90,1015.1,12.3,NW,1.5,0,0
390,2013,1,17,5,4,96,112,96,10.7,93,1015,11.8,NW,3.4,0,0
391,2013,1,17,6,4,93,107,93,10.5,92,1015.5,11.8,NW,5.4,0,0
392,2013,1,17,7,4,94,94,94,10.4,93,1015.8,11.5,NW,9.2,0,0
393,2013,1,17,8,4,96,99,96,10.4,83,1016.9,13.2,NE,3.5,0,0
394,2013,1,17,9,4,90,91,90,9.9,74,1017.8,14.5,NE,8,0,0
395,2013,1,17,10,4,72,85,72,10.3,67,1018.5,16.4,NE,10.4,0,0
396,2013,1,17,11,4,76,90,76,9.5,58,1018.4,17.9,NE,15,0,0
397,2013,1,17,12,4,81,80,81,9.4,57,1017.2,18,NW,6.7,0,0
398,2013,1,17,13,4,72,77,72,8.7,55,1016.5,17.9,NW,13.7,0,0
399,2013,1,17,14,4,74,75,74,7.9,52,1016,17.9,NE,8.3,0,0
400,2013,1,17,15,4,75,69,75,7.1,53,1016.2,16.7,NW,5.9,0,0
401,2013,1,17,16,4,67,79,67,6.3,53,1016.6,15.8,NE,5,0,0
402,2013,1,17,17,4,58,75,58,5.3,52,1017.7,15.1,NE,8.7,0,0
403,2013,1,17,18,4,67,66,67,4.2,50,1018.3,14.5,NE,14.4,0,0
404,2013,1,17,19,4,68,70,68,4.6,53,1018.9,14,NE,17.1,0,0
405,2013,1,17,20,4,71,78,71,4.7,55,1019.4,13.6,NE,18.9,0,0
406,2013,1,17,21,4,73,78,73,5,57,1019.9,13.3,NE,22,0,0
407,2013,1,17,22,4,72,75,72,5.4,61,1019.9,12.7,NE,24.1,0,0
408,2013,1,17,23,4,72,71,72,6,66,1020,12.2,NE,26.4,0,0
409,2013,1,18,0,4,64,76,64,4.9,60,1020,12.4,NE,29,0,0
410,2013,1,18,1,4,70,72,70,3.8,55,1020.3,12.6,NE,33.2,0,0
411,2013,1,18,2,4,76,77,76,3.4,55,1020.2,12.2,NW,5.8,0,0
412,2013,1,18,3,4,76,78,76,3.3,56,1020,11.8,NE,3.7,0,0
413,2013,1,18,4,4,81,89,81,3.3,58,1019.9,11.2,NE,8,0,0
414,2013,1,18,5,4,84,84,84,3.7,62,1020.3,10.7,NW,3.7,0,0
415,2013,1,18,6,4,91,91,91,3.8,64,1020.5,10.3,NW,7.1,0,0
416,2013,1,18,7,4,100,95,100,3,61,1021,10.2,NW,9,0,0
417,2013,1,18,8,4,99,102,99,3,60,1021.8,10.4,NW,11.5,0,0
418,2013,1,18,9,4,99,100,99,3.7,58,1022.3,11.7,NE,3.1,0,0
419,2013,1,18,10,4,NA,108,NA,4.5,60,1022.6,12,NW,3.6,0,0
420,2013,1,18,11,4,119,107,119,4.8,59,1022,12.6,NE,2.6,0,0
421,2013,1,18,12,4,122,111,122,4.7,56,1020.8,13.3,NE,5.6,0,0
422,2013,1,18,13,4,115,104,115,5.6,55,1019.1,14.5,NE,9.6,0,0
423,2013,1,18,14,4,129,106,129,6,53,1017.6,15.5,NW,2.7,0,0
424,2013,1,18,15,4,129,107,129,5.7,51,1016.4,15.8,NW,4.4,0,0
425,2013,1,18,16,4,104,98,104,6,52,1016.2,15.8,NE,2,0,0
426,2013,1,18,17,4,97,105,97,6.1,54,1016.6,15.3,NE,3.9,0,0
427,2013,1,18,18,4,91,105,91,7.2,64,1016.8,13.9,NW,1.5,0,0
428,2013,1,18,19,4,107,102,107,8.7,82,1017.3,11.7,NW,2.7,0,0
429,2013,1,18,20,4,97,105,97,8.4,88,1017.9,10.3,NE,1.4,0,0
430,2013,1,18,21,4,94,100,94,7.9,90,1018.1,9.5,NE,3,0,0
431,2013,1,18,22,4,89,99,89,7.7,91,1018.2,9.1,NW,1.4,0,0
432,2013,1,18,23,4,93,97,93,7.4,92,1018.2,8.6,NW,2.6,0,0
433,2013,1,19,0,4,83,97,83,7.4,95,1017.8,8.2,NE,1.5,0,0
434,2013,1,19,1,4,83,88,83,7.2,96,1017.7,7.8,NE,4.1,0,0
435,2013,1,19,2,4,92,88,92,7.5,94,1017.8,8.4,NW,1.2,0,0
436,2013,1,19,3,4,84,85,84,8,94,1017.4,8.9,NE,1.8,0,0
437,2013,1,19,4,4,88,89,88,8,92,1017,9.2,NE,2.8,0,0
438,2013,1,19,5,4,88,90,88,8.1,91,1016.9,9.5,NW,1,0,0
439,2013,1,19,6,4,94,89,94,7.7,94,1017.2,8.6,NW,2.4,0,0
440,2013,1,19,7,4,88,90,88,7.1,95,1017.3,7.8,NW,3.8,0,0
441,2013,1,19,8,4,88,94,88,7.1,96,1017.5,7.7,NW,5,0,0
442,2013,1,19,9,4,95,96,95,7,81,1018.1,10.1,NE,2.1,0,0
443,2013,1,19,10,4,95,101,95,5.7,61,1018.3,13,NE,4.2,0,0
444,2013,1,19,11,4,95,92,95,6.5,56,1017,15.2,SW,1.4,0,0
445,2013,1,19,12,4,88,90,88,6.3,50,1015.8,16.8,SE,1.5,0,0
446,2013,1,19,13,4,85,87,85,6.2,47,1013.9,17.6,NE,1.8,0,0
447,2013,1,19,14,4,98,90,98,5,41,1012.4,18.5,SW,3.3,0,0
448,2013,1,19,15,4,103,89,103,4.1,38,1011.4,18.7,SW,7.1,0,0
449,2013,1,19,16,4,107,95,107,3.8,38,1011.2,18.3,SE,3.6,0,0
450,2013,1,19,17,4,103,104,103,4.5,42,1011.8,17.6,SE,6.9,0,0
451,2013,1,19,18,4,125,112,125,6.3,52,1012,16.1,cv,0.5,0,0
452,2013,1,19,19,4,111,107,111,8.5,72,1012.8,13.4,NE,1,0,0
453,2013,1,19,20,4,76,112,76,8.4,79,1013.6,11.9,cv,0.5,0,0
454,2013,1,19,21,4,78,90,78,8.8,87,1014.1,10.9,NW,1.6,0,0
455,2013,1,19,22,4,71,84,71,8.5,90,1014.3,10.1,NW,3.2,0,0
456,2013,1,19,23,4,84,80,84,9.2,90,1014.4,10.8,NE,1.4,0,0
457,2013,1,20,0,4,96,89,96,9.6,84,1013.8,12.2,NE,2.3,0,0
458,2013,1,20,1,4,91,95,91,9.8,82,1013.6,12.8,NW,1.1,0,0
459,2013,1,20,2,4,78,92,78,10.3,85,1013.6,12.8,NW,2.4,0,0
460,2013,1,20,3,4,84,82,84,10.4,84,1012.9,13,NW,3.6,0,0
461,2013,1,20,4,4,100,73,100,10.5,84,1012.4,13.1,NE,1.1,0,0
462,2013,1,20,5,4,106,76,106,10.7,84,1012.9,13.3,NW,1.1,0,0
463,2013,1,20,6,4,104,92,104,10.9,84,1013.1,13.5,NW,2.2,0,0
464,2013,1,20,7,4,101,87,101,11.2,85,1013.7,13.7,NW,3.5,0,0
465,2013,1,20,8,4,85,90,85,11.3,84,1014.2,14,NW,4.7,0,0
466,2013,1,20,9,4,75,90,75,10.5,75,1014.4,14.9,NE,0.7,0,0
467,2013,1,20,10,4,72,88,72,11.1,71,1014.7,16.4,NE,2,0,0
468,2013,1,20,11,4,82,88,82,11.7,70,1014.5,17.2,NE,3.1,0,0
469,2013,1,20,12,4,63,74,63,11.8,66,1013.7,18.2,NE,4.6,0,0
470,2013,1,20,13,4,79,90,79,12.4,67,1012.5,18.6,NE,5.7,0,0
471,2013,1,20,14,4,80,81,80,12.7,66,1011.4,19.2,SE,1.8,0,0
472,2013,1,20,15,4,74,74,74,12.8,65,1010.6,19.6,NE,1,0,0
473,2013,1,20,16,4,83,76,83,13.2,64,1010.7,20.2,cv,0,0,0
474,2013,1,20,17,4,81,77,81,13.3,66,1010.7,19.8,NE,1.3,0,0
475,2013,1,20,18,4,98,94,98,13.3,69,1011.2,19.1,NE,2.5,0,0
476,2013,1,20,19,4,126,109,126,14.6,80,1011.6,18.1,NE,3.6,0,0
477,2013,1,20,20,4,181,120,181,14.7,86,1012.2,17.1,NW,1.3,0,0
478,2013,1,20,21,4,191,128,191,14.7,88,1012.6,16.7,NW,2.7,0,0
479,2013,1,20,22,4,183,160,183,14.8,89,1012.6,16.6,NW,3.9,0,0
480,2013,1,20,23,4,195,162,195,14.8,90,1012.6,16.4,NW,5.1,0,0
481,2013,1,21,0,4,189,166,189,14.8,90,1012.1,16.4,NE,1,0,0
482,2013,1,21,1,4,189,164,189,14.8,91,1012,16.3,NW,1.6,0,0
483,2013,1,21,2,4,188,173,188,14.8,91,1011.8,16.3,NW,2.9,0,0
484,2013,1,21,3,4,187,175,187,15.1,94,1011.2,16.1,NW,4.7,0,0
485,2013,1,21,4,4,188,173,188,15,94,1010.9,16,NW,6.1,0,0
486,2013,1,21,5,4,187,185,187,15,93,1010.9,16.1,NW,7.3,0.1,0.1
487,2013,1,21,6,4,154,170,154,14.9,92,1011.4,16.2,NW,9.3,0,0
488,2013,1,21,7,4,124,151,124,14.9,90,1012,16.5,NW,10.6,0,0
489,2013,1,21,8,4,129,138,129,15,89,1012.7,16.8,NW,12.4,0,0
490,2013,1,21,9,4,120,123,120,15,85,1013.5,17.5,NW,14.1,0,0
491,2013,1,21,10,4,127,121,127,15.4,82,1014.2,18.5,NW,16.4,0,0
492,2013,1,21,11,4,141,129,141,16,78,1014.1,20,NW,19.2,0,0
493,2013,1,21,12,4,152,128,152,15.9,75,1013.3,20.5,NW,22.4,0,0
494,2013,1,21,13,4,164,130,164,16.3,74,1012.3,21.1,NW,24.3,0,0
495,2013,1,21,14,4,144,125,144,16.9,72,1011.3,22.2,NW,26.4,0,0
496,2013,1,21,15,4,136,98,136,16.6,68,1010.5,22.8,NW,27.6,0,0
497,2013,1,21,16,4,129,94,129,17,66,1010,23.7,NE,1.5,0,0
498,2013,1,21,17,4,139,119,139,16.5,67,1010,23,SW,1.8,0,0
499,2013,1,21,18,4,142,132,142,17.1,79,1010.4,20.9,NW,2.3,0,0
500,2013,1,21,19,4,163,147,163,16.8,88,1010.5,18.8,NW,4.2,0,0
501,2013,1,21,20,4,170,164,170,16.4,93,1011,17.5,NW,5.9,0,0
502,2013,1,21,21,4,165,139,165,15.9,95,1011.4,16.7,NW,7.8,0,0
503,2013,1,21,22,4,157,128,157,15.6,96,1011.7,16.2,NW,9.6,0,0
504,2013,1,21,23,4,157,122,157,15.1,96,1011.6,15.7,NW,11.4,0,0
505,2013,1,22,0,4,147,114,147,14.7,97,1011.4,15.2,NW,13.3,0,0
506,2013,1,22,1,4,143,126,143,14.4,97,1011.5,14.9,NW,15.4,0,0
507,2013,1,22,2,4,135,132,135,14.1,97,1011.4,14.6,NE,2.1,0,0
508,2013,1,22,3,4,137,129,137,13.9,97,1011.2,14.4,NE,3.8,0,0
509,2013,1,22,4,4,119,116,119,14.3,98,1010.8,14.6,NW,2,0,0
510,2013,1,22,5,4,96,106,96,15.3,98,1011.2,15.6,NW,4.2,0,0
511,2013,1,22,6,4,90,104,90,15.5,98,1011.9,15.8,NW,6.5,0,0
512,2013,1,22,7,4,49,86,49,15.6,97,1012.6,16.1,NE,2.3,0,0
513,2013,1,22,8,4,66,68,66,15.8,97,1013.2,16.3,NW,2.4,0,0
514,2013,1,22,9,4,78,57,78,16.7,95,1014,17.5,NE,2.9,0,0
515,2013,1,22,10,4,102,63,102,17.1,85,1014.6,19.7,NW,3.5,0,0
516,2013,1,22,11,4,99,89,99,16.7,76,1014.3,21.1,NW,7.1,0,0
517,2013,1,22,12,4,94,99,94,16.2,69,1012.9,22.2,NE,5.9,0,0
518,2013,1,22,13,4,98,86,98,16.1,67,1011.6,22.5,NE,11.6,0,0
519,2013,1,22,14,4,90,86,90,15.6,61,1010.4,23.6,NE,14,0,0
520,2013,1,22,15,4,97,86,97,15.2,57,1009.4,24.3,NW,3.1,0,0
521,2013,1,22,16,4,97,91,97,14.8,55,1008.7,24.4,NW,6.2,0,0
522,2013,1,22,17,4,112,92,112,14.9,56,1008.9,24.2,NW,8.4,0,0
523,2013,1,22,18,4,112,104,112,15.2,66,1009.1,21.8,NW,10.9,0,0
524,2013,1,22,19,4,109,106,109,15.8,80,1010,19.3,NW,13.9,0,0
525,2013,1,22,20,4,96,111,96,14.9,82,1010.8,18,NE,3.3,0,0
526,2013,1,22,21,4,86,93,86,14.3,80,1011.3,17.8,NW,4,0,0
527,2013,1,22,22,4,96,92,96,14.4,83,1011.4,17.3,NW,8.1,0,0
528,2013,1,22,23,4,107,97,107,14.1,82,1011.6,17.2,NW,12.3,0,0
529,2013,1,23,0,4,106,107,106,13.9,83,1011.8,16.8,NW,16,0,0
530,2013,1,23,1,4,109,100,109,13.1,79,1011.8,16.8,NE,5.7,0,0
531,2013,1,23,2,4,142,105,142,12.7,79,1011.7,16.3,NW,4.9,0,0
532,2013,1,23,3,4,105,109,105,12.3,79,1011.8,15.9,NW,11.7,0,0
533,2013,1,23,4,4,98,100,98,11.8,78,1011.7,15.6,NE,6.1,0,0
534,2013,1,23,5,4,103,107,103,11.8,79,1011.8,15.4,NE,10,0,0
535,2013,1,23,6,4,108,108,108,11.6,79,1012.3,15.2,NW,3.6,0,0
536,2013,1,23,7,4,111,NA,111,11.7,80,1013,15.1,NW,5.7,0,0
537,2013,1,23,8,4,113,NA,113,11.5,80,1013.8,14.9,NW,8.7,0,0
538,2013,1,23,9,4,112,108,112,11.1,77,1014.3,15.1,NE,4.7,0,0
539,2013,1,23,10,4,91,99,91,10.9,71,1014.4,16.2,NE,8.4,0,0
540,2013,1,23,11,4,92,90,92,11.8,69,1014.2,17.5,NW,4.2,0,0
541,2013,1,23,12,4,94,94,94,11.9,65,1013.1,18.6,NW,8,0,0
542,2013,1,23,13,4,93,88,93,11.8,63,1011.7,19,NE,2,0,0
543,2013,1,23,14,4,99,89,99,11.7,58,1010.2,20.2,SE,1.1,0,0
544,2013,1,23,15,4,106,88,106,11.6,54,1009.1,21.3,NE,1.6,0,0
545,2013,1,23,16,4,101,106,101,12,57,1008.8,20.8,NE,4.1,0,0
546,2013,1,23,17,4,97,104,97,12.4,61,1008.8,20.1,NE,6.4,0,0
547,2013,1,23,18,4,91,96,91,12.5,66,1008.9,19,NE,7.7,0,0
548,2013,1,23,19,4,96,97,96,11.7,68,1009,17.7,NE,10.9,0,0
549,2013,1,23,20,4,98,98,98,11.3,70,1009.6,16.8,NW,2,0,0
550,2013,1,23,21,4,92,87,92,11.8,73,1010,16.7,NW,3.4,0,0
551,2013,1,23,22,4,94,91,94,12.5,77,1010.4,16.5,NW,5.5,0,0
552,2013,1,23,23,4,104,91,104,12.4,76,1010.6,16.6,NE,1.2,0,0
553,2013,1,24,0,4,109,95,109,12.3,76,1010.2,16.5,NW,1.4,0,0
554,2013,1,24,1,4,100,89,100,12.5,79,1010.5,16.1,NW,3.4,0,0
555,2013,1,24,2,4,92,81,92,12.7,83,1010.5,15.6,NW,4.4,0,0
556,2013,1,24,3,4,90,86,90,12.5,90,1010.4,14.1,NW,5.3,0,0
557,2013,1,24,4,4,79,85,79,12.6,92,1010.4,13.9,NW,7.1,0,0
558,2013,1,24,5,4,75,83,75,12.3,93,1010.3,13.4,NE,2,0,0
559,2013,1,24,6,4,77,82,77,11.9,92,1010.8,13.2,NW,1.2,0,0
560,2013,1,24,7,4,87,78,87,11.8,95,1011.3,12.6,NE,1.5,0,0
561,2013,1,24,8,4,77,86,77,12.2,96,1011.8,12.8,NE,3.2,0,0
562,2013,1,24,9,4,98,92,98,13.1,92,1012.4,14.4,NE,4.2,0,0
563,2013,1,24,10,4,150,96,150,14.3,82,1012.2,17.4,SE,1.2,0,0
564,2013,1,24,11,4,164,151,164,14.7,76,1012.4,19,SE,1.9,0,0
565,2013,1,24,12,4,187,153,187,14.6,71,1011.8,20,NW,1.1,0,0
566,2013,1,24,13,4,134,170,134,14.7,67,1010.4,21.1,NE,1.6,0,0
567,2013,1,24,14,4,161,171,161,13.9,61,1009.2,21.7,SW,1.5,0,0
568,2013,1,24,15,4,166,169,166,13.8,60,1008.7,21.9,NE,1.3,0,0
569,2013,1,24,16,4,202,155,202,14.8,65,1008.5,21.7,NE,3,0,0
570,2013,1,24,17,4,212,173,212,14.6,67,1008.7,21,NE,5.2,0,0
571,2013,1,24,18,4,201,192,201,15.2,74,1008.9,20,NW,2.2,0,0
572,2013,1,24,19,4,155,184,155,14,75,1009.5,18.5,NE,2.2,0,0
573,2013,1,24,20,4,110,148,110,13.2,77,1010.3,17.3,NE,4.5,0,0
574,2013,1,24,21,4,118,116,118,12.5,76,1010.5,16.8,NW,4.8,0,0
575,2013,1,24,22,4,111,118,111,12.1,75,1011.1,16.5,NW,9.1,0,0
576,2013,1,24,23,4,89,112,89,11.3,73,1011.4,16.1,NW,14.2,0,0
577,2013,1,25,0,4,78,94,78,11.2,74,1011.4,15.8,NW,20,0,0
578,2013,1,25,1,4,79,79,79,10.7,75,1011.6,15.1,NW,26.8,0,0
579,2013,1,25,2,4,64,77,64,10.2,76,1011.7,14.4,NW,33.3,0,0
580,2013,1,25,3,4,67,69,67,9.8,77,1011.6,13.8,NW,38.5,0,0
581,2013,1,25,4,4,50,65,50,9.3,76,1011.5,13.4,NE,6.1,0,0
582,2013,1,25,5,4,44,62,44,9.2,79,1011.8,12.7,NW,4,0,0
583,2013,1,25,6,4,39,45,39,8.5,76,1012.6,12.6,NW,8.9,0,0
584,2013,1,25,7,4,35,44,35,8,74,1013.2,12.5,NE,5.4,0,0
585,2013,1,25,8,4,28,36,28,8.2,73,1013.2,12.9,NE,8.1,0,0
586,2013,1,25,9,4,40,NA,40,8.6,70,1014,14,NE,12.1,0,0
587,2013,1,25,10,4,37,937,37,9.1,65,1014.4,15.7,NE,14.4,0,0
588,2013,1,25,11,4,44,83,44,8.8,60,1013.8,16.6,NE,17.8,0,0
589,2013,1,25,12,4,46,38,46,9.2,56,1012.7,18.1,NE,22,0,0
590,2013,1,25,13,4,50,44,50,9.4,53,1011.4,19.2,NE,25.2,0,0
591,2013,1,25,14,4,58,48,58,9.4,51,1010,19.8,NE,26.9,0,0
592,2013,1,25,15,4,67,56,67,9.2,48,1009.1,20.6,NW,1.4,0,0
593,2013,1,25,16,4,58,65,58,8.6,46,1009.1,20.6,NW,3.3,0,0
594,2013,1,25,17,4,63,62,63,9.5,51,1009.3,19.9,NE,1,0,0
595,2013,1,25,18,4,69,58,69,9.8,55,1009.8,19,NW,2.3,0,0
596,2013,1,25,19,4,81,63,81,10.6,62,1009.9,18,NW,3.3,0,0
597,2013,1,25,20,4,75,72,75,9.5,60,1010.3,17.3,NW,5.1,0,0
598,2013,1,25,21,4,67,NA,67,9.5,62,1010.8,16.8,NW,7.2,0,0
599,2013,1,25,22,4,72,NA,72,10,66,1011.1,16.4,NW,8.4,0,0
600,2013,1,25,23,4,70,NA,70,11.2,73,1011.3,16,NE,0.9,0,0
601,2013,1,26,0,4,63,NA,63,11.3,75,1010.9,15.7,NW,0.7,0,0
602,2013,1,26,1,4,77,NA,77,11.6,78,1010.7,15.4,NW,1.8,0,0
603,2013,1,26,2,4,91,NA,91,11.8,80,1010,15.2,cv,0.5,0,0
604,2013,1,26,3,4,98,NA,98,11.9,81,1009.9,15.1,NE,1.1,0,0
605,2013,1,26,4,4,92,NA,92,12,81,1010.2,15.2,NW,1.7,0,0
606,2013,1,26,5,4,92,NA,92,12.5,83,1010.1,15.4,NE,0.9,0,0
607,2013,1,26,6,4,88,NA,88,13,86,1010.1,15.3,NE,1.9,0,0
608,2013,1,26,7,4,91,NA,91,12.8,85,1010.4,15.3,NE,3.6,0,0
609,2013,1,26,8,4,113,NA,113,12.3,82,1011.4,15.4,NW,1.3,0,0
610,2013,1,26,9,4,129,NA,129,12.6,83,1011.6,15.5,NE,1.1,0,0
611,2013,1,26,10,4,140,NA,140,13.6,84,1012,16.3,NE,2.7,0,0
612,2013,1,26,11,4,143,NA,143,14,82,1011.7,17.1,SE,0.8,0,0
613,2013,1,26,12,4,155,NA,155,13.8,77,1011,17.9,NE,1.9,0,0
614,2013,1,26,13,4,154,NA,154,13.9,81,1010.1,17.2,NE,5.8,0,0
615,2013,1,26,14,4,120,NA,120,13,87,1009.8,15.1,NW,5.8,0,0
616,2013,1,26,15,4,97,NA,97,12.8,95,1009.6,13.6,NW,10.1,1.2,1.2
617,2013,1,26,16,4,102,NA,102,12.6,95,1010,13.4,NE,4.2,0.6,1.8
618,2013,1,26,17,4,101,NA,101,12.8,95,1010.3,13.6,NE,7.3,0.3,2.1
619,2013,1,26,18,4,119,NA,119,12.9,94,1010.9,13.8,NW,1,0,0
620,2013,1,26,19,4,108,NA,108,12.9,95,1011.8,13.7,NW,2.9,0.4,0.4
621,2013,1,26,20,4,99,NA,99,12.4,95,1012.2,13.2,NE,3.4,0.7,1.1
622,2013,1,26,21,4,93,NA,93,12.2,95,1012.5,13,NE,6.8,0.3,1.4
623,2013,1,26,22,4,93,NA,93,12.2,95,1013.3,13,NW,3.2,0.1,1.5
624,2013,1,26,23,4,83,NA,83,12.1,95,1013.7,12.9,NW,5.9,0,0
625,2013,1,27,0,4,48,NA,48,11.8,93,1013.9,12.9,NE,1.1,0,0
626,2013,1,27,1,4,49,NA,49,11.7,93,1014.1,12.8,NW,3.2,0,0
627,2013,1,27,2,4,51,NA,51,11.4,92,1014,12.7,NE,2.7,0,0
