No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
301,2013,1,13,12,4,NA,NA,NA,419,-6,68,1025,-1,NW,17.89,0,0
302,2013,1,13,13,4,NA,NA,NA,NA,-5,69,1024,0,cv,1.79,0,0
303,2013,1,13,14,4,NA,NA,NA,323,-5,69,1023,0,SE,1.79,0,0
304,2013,1,13,15,4,NA,NA,NA,326,-6,63,1023,0,SE,4.92,0,0
305,2013,1,13,16,4,NA,NA,NA,325,-6,63,1023,0,SE,6.71,0,0
306,2013,1,13,17,4,NA,NA,NA,334,-5,86,1023,-3,SE,7.6,0,0
307,2013,1,13,18,4,NA,NA,NA,343,-6,85,1023,-4,cv,0.89,0,0
308,2013,1,13,19,4,NA,NA,NA,333,-7,79,1024,-4,SE,3.13,0,0
309,2013,1,13,20,4,NA,NA,NA,311,-8,79,1025,-5,cv,0.89,0,0
310,2013,1,13,21,4,NA,NA,NA,304,-7,73,1024,-3,SE,1.79,0,0
311,2013,1,13,22,4,NA,NA,NA,301,-9,85,1024,-7,cv,0.45,0,0
312,2013,1,13,23,4,NA,NA,NA,309,-9,92,1025,-8,cv,0.9,0,0
313,2013,1,14,0,4,NA,NA,NA,298,-10,85,1024,-8,cv,1.35,0,0
314,2013,1,14,1,4,NA,NA,NA,362,-10,92,1025,-9,cv,1.8,0,0
315,2013,1,14,2,4,NA,NA,NA,523,-12,92,1025,-11,NW,3.13,0,0
316,2013,1,14,3,4,NA,NA,NA,468,-10,100,1025,-10,NW,4.92,0,0
317,2013,1,14,4,4,NA,NA,NA,447,-9,92,1024,-8,NW,9.84,0,0
318,2013,1,14,5,4,NA,NA,NA,328,-11,85,1024,-9,NW,11.63,0,0
319,2013,1,14,6,4,NA,NA,NA,308,-10,92,1024,-9,NW,14.76,0,0
320,2013,1,14,7,4,NA,NA,NA,358,-11,78,1026,-8,cv,0.89,0,0
321,2013,1,14,8,4,NA,NA,NA,296,-10,85,1027,-8,cv,1.78,0,0
322,2013,1,14,9,4,NA,NA,NA,257,-7,85,1028,-5,cv,2.67,0,0
323,2013,1,14,10,4,NA,NA,NA,291,-7,79,1028,-4,SE,1.79,0,0
324,2013,1,14,11,4,NA,NA,NA,335,-6,74,1029,-2,cv,0.89,0,0
325,2013,1,14,12,4,NA,NA,NA,345,-6,74,1029,-2,NE,1.79,0,0
326,2013,1,14,13,4,NA,NA,NA,307,-6,63,1028,0,SE,1.79,0,0
327,2013,1,14,14,4,NA,NA,NA,271,-6,63,1028,0,SE,5.81,0,0
328,2013,1,14,15,4,NA,NA,NA,267,-6,63,1029,0,SE,8.94,0,0
329,2013,1,14,16,4,NA,NA,NA,277,-6,68,1029,-1,SE,12.96,0,0
330,2013,1,14,17,4,NA,NA,NA,278,-5,79,1029,-2,SE,16.09,0,0
331,2013,1,14,18,4,NA,NA,NA,285,-5,74,1030,-1,SE,17.88,0,0
332,2013,1,14,19,4,NA,NA,NA,282,-5,74,1029,-1,SE,19.67,0,0
333,2013,1,14,20,4,NA,NA,NA,217,-4,86,1029,-2,SE,22.8,0,0
334,2013,1,14,21,4,NA,NA,NA,169,-6,79,1029,-3,SE,26.82,0,0
335,2013,1,14,22,4,NA,NA,NA,68,-6,85,1029,-4,SE,30.84,0,0
336,2013,1,14,23,4,NA,NA,NA,151,-6,85,1029,-4,SE,34.86,0,0
337,2013,1,15,0,4,NA,NA,NA,66,-7,79,1029,-4,SE,37.99,0,0
338,2013,1,15,1,4,NA,NA,NA,58,-8,79,1029,-5,SE,39.78,0,0
339,2013,1,15,2,4,NA,NA,NA,61,-8,79,1028,-5,SE,42.91,0,0
340,2013,1,15,3,4,NA,NA,NA,61,-8,79,1028,-5,SE,46.04,0,0
341,2013,1,15,4,4,NA,NA,NA,71,-9,79,1027,-6,SE,47.83,0,0
342,2013,1,15,5,4,NA,NA,NA,79,-8,79,1027,-5,SE,50.96,0,0
343,2013,1,15,6,4,NA,NA,NA,74,-8,85,1027,-6,SE,54.98,0,0
344,2013,1,15,7,4,NA,NA,NA,71,-8,85,1027,-6,SE,56.77,0.2,0.2
345,2013,1,15,8,4,NA,NA,NA,80,-8,85,1027,-6,SE,58.56,0,0
346,2013,1,15,9,4,NA,NA,NA,79,-7,92,1027,-6,SE,60.35,0,0
347,2013,1,15,10,4,NA,NA,NA,69,-7,85,1027,-5,SE,62.14,0,0
348,2013,1,15,11,4,NA,NA,NA,90,-6,85,1026,-4,SE,63.93,0,0
349,2013,1,15,12,4,NA,NA,NA,109,-6,85,1025,-4,SE,65.72,0,0
350,2013,1,15,13,4,NA,NA,NA,120,-6,79,1024,-3,SE,67.51,0,0
351,2013,1,15,14,4,NA,NA,NA,NA,-6,74,1023,-2,cv,0.89,0,0
352,2013,1,15,15,4,NA,NA,NA,132,-6,68,1024,-1,cv,1.78,0,0
353,2013,1,15,16,4,NA,NA,NA,134,-6,74,1024,-2,cv,2.67,0,0
354,2013,1,15,17,4,NA,NA,NA,155,-7,73,1024,-3,NE,1.79,0,0
355,2013,1,15,18,4,NA,NA,NA,166,-8,79,1025,-5,NE,2.68,0,0
356,2013,1,15,19,4,NA,NA,NA,183,-8,85,1025,-6,cv,0.89,0,0
357,2013,1,15,20,4,NA,NA,NA,181,-8,92,1026,-7,cv,1.34,0,0
358,2013,1,15,21,4,NA,NA,NA,201,-9,92,1026,-8,cv,1.79,0,0
359,2013,1,15,22,4,NA,NA,NA,227,-7,92,1027,-6,cv,2.68,0,0
360,2013,1,15,23,4,NA,NA,NA,177,-10,92,1028,-9,NW,1.79,0,0
361,2013,1,16,0,4,NA,NA,NA,189,-10,92,1028,-9,NW,3.58,0,0
362,2013,1,16,1,4,NA,NA,NA,NA,-10,85,1028,-8,NE,3.13,0,0
363,2013,1,16,2,4,NA,NA,NA,76,-12,57,1029,-5,NE,7.15,0,0
364,2013,1,16,3,4,NA,NA,NA,46,-12,53,1029,-4,NE,10.28,0,0
365,2013,1,16,4,4,NA,NA,NA,38,-14,45,1029,-4,NE,16.09,0,0
366,2013,1,16,5,4,NA,NA,NA,35,-14,45,1030,-4,NE,21.9,0,0
367,2013,1,16,6,4,NA,NA,NA,25,-15,45,1031,-5,NE,26.82,0,0
368,2013,1,16,7,4,NA,NA,NA,82,-13,67,1032,-8,SE,1.79,0,0
369,2013,1,16,8,4,NA,NA,NA,245,-11,92,1034,-10,NE,1.79,0,0
370,2013,1,16,9,4,NA,NA,NA,269,-9,85,1035,-7,SE,1.79,0,0
371,2013,1,16,10,4,NA,NA,NA,240,-9,79,1035,-6,cv,0.89,0,0
372,2013,1,16,11,4,NA,NA,NA,194,-10,58,1034,-3,cv,1.78,0,0
373,2013,1,16,12,4,NA,NA,NA,169,-14,36,1033,-1,NE,3.13,0,0
374,2013,1,16,13,4,NA,NA,NA,53,-17,26,1032,0,NW,3.13,0,0
375,2013,1,16,14,4,NA,NA,NA,39,-16,26,1032,1,NE,3.13,0,0
376,2013,1,16,15,4,NA,NA,NA,45,-16,26,1033,1,NE,6.26,0,0
377,2013,1,16,16,4,NA,NA,NA,61,-17,26,1034,0,NE,8.05,0,0
378,2013,1,16,17,4,NA,NA,NA,227,-16,30,1034,-1,NE,9.84,0,0
379,2013,1,16,18,4,NA,NA,NA,219,-15,39,1035,-3,NW,3.13,0,0
380,2013,1,16,19,4,NA,NA,NA,193,-15,45,1036,-5,NW,6.26,0,0
381,2013,1,16,20,4,NA,NA,NA,47,-16,33,1036,-2,NW,11.18,0,0
382,2013,1,16,21,4,NA,NA,NA,26,-17,30,1037,-2,NW,16.1,0,0
383,2013,1,16,22,4,NA,NA,NA,28,-17,35,1037,-4,NW,19.23,0,0
384,2013,1,16,23,4,NA,NA,NA,30,-17,48,1038,-8,NW,22.36,0,0
385,2013,1,17,0,4,NA,NA,NA,25,-16,52,1038,-8,NE,1.79,0,0
386,2013,1,17,1,4,NA,NA,NA,24,-15,52,1038,-7,NE,4.92,0,0
387,2013,1,17,2,4,NA,NA,NA,26,-16,48,1038,-7,NW,4.92,0,0
388,2013,1,17,3,4,NA,NA,NA,19,-16,56,1038,-9,SE,0.89,0,0
389,2013,1,17,4,4,NA,NA,NA,35,-16,52,1038,-8,NE,1.79,0,0
390,2013,1,17,5,4,NA,NA,NA,37,-17,56,1038,-10,NW,3.13,0,0
391,2013,1,17,6,4,25,NA,20,34,-17,56,1038,-10,NW,4.92,0,0
392,2013,1,17,7,4,22,NA,20,33,-16,52,1039,-8,NE,4.92,0,0
393,2013,1,17,8,4,20,NA,27,33,-16,45,1040,-6,NE,8.94,0,0
394,2013,1,17,9,4,24,NA,28,34,-16,38,1040,-4,NE,12.07,0,0
395,2013,1,17,10,4,27,NA,15,38,-16,35,1040,-3,NE,16.09,0,0
396,2013,1,17,11,4,29,NA,17,38,-15,33,1040,-1,NE,20.11,0,0
397,2013,1,17,12,4,31,NA,31,41,-17,26,1038,0,NE,23.24,0,0
398,2013,1,17,13,4,27,NA,18,37,-18,21,1037,2,NW,1.79,0,0
399,2013,1,17,14,4,39,NA,24,45,-18,21,1036,2,cv,0.89,0,0
400,2013,1,17,15,4,53,NA,48,71,-17,21,1035,3,SE,1.79,0,0
401,2013,1,17,16,4,69,NA,62,92,-18,19,1035,3,SE,4.92,0,0
402,2013,1,17,17,4,74,NA,75,78,-16,26,1035,1,SE,8.05,0,0
403,2013,1,17,18,4,79,NA,69,86,-16,28,1036,0,SE,11.18,0,0
404,2013,1,17,19,4,84,NA,69,107,-13,39,1036,-1,SE,15.2,0,0
405,2013,1,17,20,4,108,NA,104,167,-13,39,1035,-1,SE,16.99,0,0
406,2013,1,17,21,4,149,NA,162,208,-12,42,1035,-1,SE,18.78,0,0
407,2013,1,17,22,4,188,NA,187,226,-12,67,1034,-7,SE,19.67,0,0
408,2013,1,17,23,4,207,NA,200,285,-13,67,1034,-8,cv,0.89,0,0
409,2013,1,18,0,4,243,NA,229,283,-13,72,1033,-9,NE,0.89,0,0
410,2013,1,18,1,4,229,NA,238,214,-13,78,1032,-10,SE,0.89,0,0
411,2013,1,18,2,4,185,NA,197,193,-13,78,1032,-10,cv,0.89,0,0
412,2013,1,18,3,4,132,NA,154,231,-13,72,1032,-9,cv,1.78,0,0
413,2013,1,18,4,4,155,NA,207,213,-14,72,1031,-10,NW,0.89,0,0
414,2013,1,18,5,4,137,NA,180,180,-13,85,1029,-11,cv,0.45,0,0
415,2013,1,18,6,4,149,NA,155,149,-14,78,1029,-11,NW,0.89,0,0
416,2013,1,18,7,4,110,NA,126,86,-14,85,1029,-12,NW,2.68,0,0
417,2013,1,18,8,4,61,NA,80,82,-14,78,1029,-11,NW,4.47,0,0
418,2013,1,18,9,4,68,NA,90,87,-12,72,1029,-8,NW,6.26,0,0
419,2013,1,18,10,4,84,NA,77,94,-12,53,1028,-4,NW,8.05,0,0
420,2013,1,18,11,4,84,NA,76,122,-12,49,1028,-3,NW,9.84,0,0
421,2013,1,18,12,4,96,NA,87,138,-11,43,1026,0,NW,11.63,0,0
422,2013,1,18,13,4,88,NA,97,138,-12,37,1025,1,cv,1.79,0,0
423,2013,1,18,14,4,147,NA,127,176,-13,34,1024,1,SE,1.79,0,0
424,2013,1,18,15,4,347,NA,210,450,-14,29,1023,2,SE,4.92,0,0
425,2013,1,18,16,4,400,NA,408,372,-13,31,1023,2,cv,0.89,0,0
426,2013,1,18,17,4,293,NA,320,358,-11,50,1024,-2,SE,0.89,0,0
427,2013,1,18,18,4,344,NA,299,448,-10,58,1024,-3,cv,0.89,0,0
428,2013,1,18,19,4,412,NA,388,485,-11,53,1025,-3,SE,0.89,0,0
429,2013,1,18,20,4,467,NA,436,557,-10,62,1025,-4,cv,0.45,0,0
430,2013,1,18,21,4,NA,NA,NA,573,-11,73,1025,-7,cv,1.34,0,0
431,2013,1,18,22,4,478,NA,515,603,-10,73,1026,-6,NW,0.89,0,0
432,2013,1,18,23,4,451,NA,529,412,-11,73,1026,-7,NW,4.02,0,0
433,2013,1,19,0,4,432,NA,527,300,-11,67,1026,-6,NW,4.91,0,0
434,2013,1,19,1,4,319,NA,444,312,-11,53,1026,-3,NW,8.04,0,0
435,2013,1,19,2,4,276,NA,271,253,-11,67,1026,-6,NW,12.06,0,0
436,2013,1,19,3,4,229,NA,195,285,-12,62,1027,-6,NE,0.89,0,0
437,2013,1,19,4,4,218,NA,176,277,-12,62,1027,-6,cv,0.45,0,0
438,2013,1,19,5,4,168,NA,213,236,-12,72,1027,-8,NE,1.79,0,0
439,2013,1,19,6,4,117,NA,174,157,-11,78,1028,-8,cv,0.45,0,0
440,2013,1,19,7,4,135,NA,149,237,-11,85,1028,-9,cv,1.34,0,0
441,2013,1,19,8,4,210,NA,188,290,-11,85,1029,-9,NW,1.79,0,0
442,2013,1,19,9,4,325,NA,256,371,-7,79,1031,-4,cv,0.89,0,0
443,2013,1,19,10,4,340,NA,336,353,-9,54,1031,-1,cv,1.78,0,0
444,2013,1,19,11,4,306,NA,244,227,-11,40,1031,1,SE,3.13,0,0
445,2013,1,19,12,4,162,NA,157,201,-10,43,1031,1,cv,0.89,0,0
446,2013,1,19,13,4,139,NA,115,98,-10,40,1030,2,SE,3.13,0,0
447,2013,1,19,14,4,75,NA,54,76,-10,40,1030,2,SE,4.92,0,0
448,2013,1,19,15,4,58,NA,44,71,-12,32,1030,3,SE,6.71,0,0
449,2013,1,19,16,4,52,NA,NA,73,-11,37,1030,2,SE,8.5,0,0
450,2013,1,19,17,4,54,NA,45,85,-10,43,1030,1,SE,9.39,0,0
451,2013,1,19,18,4,73,NA,68,100,-8,58,1031,-1,NE,0.89,0,0
452,2013,1,19,19,4,90,NA,73,115,-8,58,1031,-1,SE,0.89,0,0
453,2013,1,19,20,4,99,NA,86,128,-9,50,1031,0,SE,2.68,0,0
454,2013,1,19,21,4,113,NA,100,141,-9,50,1032,0,SE,4.47,0,0
455,2013,1,19,22,4,69,NA,60,72,-10,50,1032,-1,SE,6.26,0,0
456,2013,1,19,23,4,68,NA,56,88,-10,50,1032,-1,SE,9.39,0,0
457,2013,1,20,0,4,62,NA,74,91,-12,42,1032,-1,SE,12.52,0,0
458,2013,1,20,1,4,44,NA,43,69,-12,46,1032,-2,SE,14.31,0,0
459,2013,1,20,2,4,26,NA,35,59,-11,50,1032,-2,cv,0.89,0,0
460,2013,1,20,3,4,34,NA,33,53,-11,50,1032,-2,cv,1.34,0,0
461,2013,1,20,4,4,38,NA,33,57,-11,53,1032,-3,cv,2.23,0,0
462,2013,1,20,5,4,44,NA,48,64,-8,68,1032,-3,SE,1.79,0.5,0.5
463,2013,1,20,6,4,41,NA,56,78,-7,79,1032,-4,cv,0.89,0.4,0.9
464,2013,1,20,7,4,54,NA,53,87,-6,85,1032,-4,SE,0.89,0.3,1.2
465,2013,1,20,8,4,62,NA,56,88,-5,92,1032,-4,cv,0.89,0.4,1.6
466,2013,1,20,9,4,65,NA,61,80,-4,100,1032,-4,NW,1.79,0.1,1.7
467,2013,1,20,10,4,71,NA,58,84,-4,92,1032,-3,NW,4.92,0.3,2
468,2013,1,20,11,4,72,NA,76,100,-3,92,1031,-2,NE,1.79,0,0
469,2013,1,20,12,4,76,NA,107,129,-3,86,1031,-1,NW,1.79,0.2,0.2
470,2013,1,20,13,4,89,NA,128,128,-4,80,1030,-1,NW,2.68,0,0
471,2013,1,20,14,4,104,NA,115,114,-3,86,1029,-1,cv,0.89,0,0
472,2013,1,20,15,4,114,NA,101,110,-4,80,1029,-1,cv,1.78,0,0
473,2013,1,20,16,4,110,NA,100,122,-4,80,1029,-1,cv,2.67,0,0
474,2013,1,20,17,4,112,NA,111,142,-4,86,1029,-2,cv,3.56,0,0
475,2013,1,20,18,4,116,NA,122,150,-4,92,1030,-3,SE,0.89,0,0
476,2013,1,20,19,4,129,NA,123,138,-4,92,1030,-3,SE,1.78,0,0
477,2013,1,20,20,4,129,NA,135,156,-4,92,1030,-3,cv,0.89,0,0
478,2013,1,20,21,4,129,NA,132,145,-4,86,1030,-2,NW,1.79,0,0
479,2013,1,20,22,4,135,NA,138,169,-4,92,1030,-3,cv,0.45,0,0
480,2013,1,20,23,4,173,NA,142,161,-4,92,1030,-3,cv,0.9,0,0
481,2013,1,21,0,4,174,NA,150,160,-4,92,1030,-3,NE,1.79,0,0
482,2013,1,21,1,4,164,NA,167,156,-4,92,1029,-3,NW,1.79,0,0
483,2013,1,21,2,4,130,NA,182,198,-4,92,1029,-3,NW,2.68,0,0
484,2013,1,21,3,4,128,NA,181,188,-5,92,1028,-4,NW,3.57,0,0
485,2013,1,21,4,4,137,NA,163,176,-4,100,1028,-4,NW,5.36,0,0
486,2013,1,21,5,4,139,NA,162,187,-6,92,1028,-5,NW,7.15,0,0
487,2013,1,21,6,4,134,NA,164,154,-5,92,1028,-4,NW,8.94,0,0
488,2013,1,21,7,4,147,NA,156,179,-6,92,1029,-5,NW,12.07,0,0
489,2013,1,21,8,4,144,NA,148,198,-7,92,1029,-6,NW,13.86,0,0
490,2013,1,21,9,4,141,NA,125,159,-5,86,1029,-3,NW,17.88,0,0
491,2013,1,21,10,4,134,NA,123,164,-4,86,1030,-2,NW,21.01,0,0
492,2013,1,21,11,4,124,NA,3,156,-5,69,1029,0,NE,3.13,0,0
493,2013,1,21,12,4,115,NA,3,144,-6,55,1029,2,NE,6.26,0,0
494,2013,1,21,13,4,101,NA,3,104,-4,59,1028,3,NE,9.39,0,0
495,2013,1,21,14,4,87,NA,92,88,-7,47,1028,3,NE,12.52,0,0
496,2013,1,21,15,4,54,NA,65,72,-7,44,1028,4,NE,14.31,0,0
497,2013,1,21,16,4,62,NA,65,93,-7,47,1028,3,SE,0.89,0,0
498,2013,1,21,17,4,59,NA,76,98,-7,55,1028,1,NE,0.89,0,0
499,2013,1,21,18,4,85,NA,86,114,-6,68,1029,-1,cv,0.45,0,0
500,2013,1,21,19,4,154,NA,108,184,-6,68,1029,-1,NE,0.89,0,0
501,2013,1,21,20,4,NA,NA,142,162,-7,79,1030,-4,cv,0.89,0,0
502,2013,1,21,21,4,79,NA,153,179,-8,79,1030,-5,NE,1.79,0,0
503,2013,1,21,22,4,79,NA,195,131,-7,85,1030,-5,NW,1.79,0,0
504,2013,1,21,23,4,70,NA,146,104,-9,79,1031,-6,NW,5.81,0,0
505,2013,1,22,0,4,52,NA,88,84,-6,85,1031,-4,cv,0.89,0,0
506,2013,1,22,1,4,60,NA,96,88,-8,85,1031,-6,cv,1.78,0,0
507,2013,1,22,2,4,38,NA,117,60,-9,92,1032,-8,SE,0.89,0,0
508,2013,1,22,3,4,39,NA,91,45,-8,100,1031,-8,cv,0.89,0,0
509,2013,1,22,4,4,31,NA,62,38,-9,92,1031,-8,cv,1.78,0,0
510,2013,1,22,5,4,30,NA,33,37,-13,92,1031,-12,SE,0.89,0,0
511,2013,1,22,6,4,26,NA,39,40,-13,92,1031,-12,cv,0.89,0,0
512,2013,1,22,7,4,29,NA,42,52,-14,92,1031,-13,cv,1.78,0,0
513,2013,1,22,8,4,25,NA,60,46,-15,92,1032,-14,cv,2.67,0,0
514,2013,1,22,9,4,33,NA,47,48,-9,100,1032,-9,cv,3.56,0,0
515,2013,1,22,10,4,36,NA,44,55,-6,100,1032,-6,cv,4.45,0,0
516,2013,1,22,11,4,32,NA,42,46,-9,63,1031,-3,NE,3.13,0,0
517,2013,1,22,12,4,34,NA,51,111,-7,68,1030,-2,SE,1.79,0,0
518,2013,1,22,13,4,56,NA,86,127,-6,68,1029,-1,cv,0.89,0,0
519,2013,1,22,14,4,102,NA,169,326,-5,74,1028,-1,SE,3.13,0,0
520,2013,1,22,15,4,270,NA,290,382,-5,86,1027,-3,SE,6.26,0,0
521,2013,1,22,16,4,330,NA,298,352,-5,92,1026,-4,SE,9.39,0,0
522,2013,1,22,17,4,315,NA,297,366,-6,92,1026,-5,SE,12.52,0,0
523,2013,1,22,18,4,331,NA,320,396,-6,92,1026,-5,SE,15.65,0,0
524,2013,1,22,19,4,345,NA,356,398,-5,100,1026,-5,SE,17.44,0,0
525,2013,1,22,20,4,356,NA,359,374,-5,100,1026,-5,SE,19.23,0,0
526,2013,1,22,21,4,360,NA,341,412,-5,100,1025,-5,SE,22.36,0,0
527,2013,1,22,22,4,388,NA,370,437,-6,92,1025,-5,SE,25.49,0,0
528,2013,1,22,23,4,411,NA,378,453,-6,92,1024,-5,cv,0.89,0,0
529,2013,1,23,0,4,396,NA,389,439,-6,100,1024,-6,SE,1.79,0,0
530,2013,1,23,1,4,393,NA,382,439,-6,100,1023,-6,SE,3.58,0,0
531,2013,1,23,2,4,384,NA,385,437,-7,92,1022,-6,SE,4.47,0,0
532,2013,1,23,3,4,385,NA,386,411,-7,92,1022,-6,SE,6.26,0,0
533,2013,1,23,4,4,358,NA,377,424,-7,92,1021,-6,cv,0.89,0,0
534,2013,1,23,5,4,352,NA,359,417,-7,85,1020,-5,cv,1.78,0,0
535,2013,1,23,6,4,356,NA,352,422,-6,92,1020,-5,cv,2.67,0,0
536,2013,1,23,7,4,346,NA,342,394,-7,85,1020,-5,NE,0.89,0,0
537,2013,1,23,8,4,328,NA,361,388,-6,92,1020,-5,cv,0.89,0,0
538,2013,1,23,9,4,330,NA,358,401,-6,92,1019,-5,SE,0.89,0,0
539,2013,1,23,10,4,324,NA,362,402,-6,92,1019,-5,cv,0.89,0,0
540,2013,1,23,11,4,310,NA,364,396,-6,85,1019,-4,cv,1.78,0,0
541,2013,1,23,12,4,320,NA,326,395,-6,85,1018,-4,SE,1.79,0,0
542,2013,1,23,13,4,322,NA,330,392,-6,85,1017,-4,SE,3.58,0,0
543,2013,1,23,14,4,285,NA,316,359,-5,86,1016,-3,SE,5.37,0,0
544,2013,1,23,15,4,287,NA,269,301,-5,86,1016,-3,SE,7.16,0,0
545,2013,1,23,16,4,246,NA,228,273,-5,86,1016,-3,SE,8.95,0,0
546,2013,1,23,17,4,244,NA,248,297,-6,85,1017,-4,SE,9.84,0,0
547,2013,1,23,18,4,268,NA,263,321,-7,92,1017,-6,SE,10.73,0,0
548,2013,1,23,19,4,282,NA,280,336,-8,100,1018,-8,NE,0.89,0,0
549,2013,1,23,20,4,301,NA,298,399,-7,100,1019,-7,cv,0.89,0,0
550,2013,1,23,21,4,317,NA,345,378,-8,100,1020,-8,cv,1.34,0,0
551,2013,1,23,22,4,341,NA,341,398,-6,92,1021,-5,NW,1.79,0,0
552,2013,1,23,23,4,262,NA,350,255,-9,63,1021,-3,NW,6.71,0,0
553,2013,1,24,0,4,82,NA,100,29,-13,36,1022,0,NW,13.86,0,0
554,2013,1,24,1,4,46,NA,46,17,-13,39,1022,-1,NW,19.67,0,0
555,2013,1,24,2,4,16,NA,16,18,-14,39,1023,-2,NW,26.82,0,0
556,2013,1,24,3,4,13,NA,14,11,-14,39,1023,-2,NW,33.97,0,0
557,2013,1,24,4,4,16,NA,14,16,-13,45,1023,-3,NW,39.78,0,0
558,2013,1,24,5,4,14,NA,12,12,-14,45,1023,-4,NW,44.7,0,0
559,2013,1,24,6,4,12,NA,12,13,-14,49,1023,-5,NW,47.83,0,0
560,2013,1,24,7,4,3,NA,13,14,-14,57,1023,-7,cv,0.89,0,0
561,2013,1,24,8,4,3,NA,11,20,-14,36,1023,-1,NW,4.92,0,0
562,2013,1,24,9,4,17,NA,9,29,-16,26,1023,1,NW,12.07,0,0
563,2013,1,24,10,4,55,NA,28,32,-17,21,1023,3,NW,21.01,0,0
564,2013,1,24,11,4,14,NA,6,12,-17,21,1023,3,NW,30.84,0,0
565,2013,1,24,12,4,3,NA,3,16,-17,19,1022,4,NW,40.67,0,0
566,2013,1,24,13,4,11,NA,13,17,-18,18,1022,4,NW,49.61,0,0
567,2013,1,24,14,4,15,NA,15,13,-18,17,1021,5,NW,58.55,0,0
568,2013,1,24,15,4,13,NA,11,16,-17,18,1021,5,NW,64.36,0,0
569,2013,1,24,16,4,10,NA,13,14,-17,21,1022,3,NW,71.51,0,0
570,2013,1,24,17,4,12,NA,12,10,-17,26,1023,0,NW,76.43,0,0
571,2013,1,24,18,4,11,NA,7,23,-16,30,1023,-1,NW,81.35,0,0
572,2013,1,24,19,4,8,NA,18,30,-18,26,1024,-1,NE,4.02,0,0
573,2013,1,24,20,4,20,NA,17,27,-19,27,1024,-3,NE,5.81,0,0
574,2013,1,24,21,4,10,NA,19,23,-19,30,1024,-4,SE,1.79,0,0
575,2013,1,24,22,4,18,NA,20,27,-19,34,1024,-6,NE,1.79,0,0
576,2013,1,24,23,4,6,NA,25,27,-21,27,1025,-5,cv,0.45,0,0
577,2013,1,25,0,4,3,NA,15,31,-18,48,1025,-9,NW,3.13,0,0
578,2013,1,25,1,4,15,NA,25,47,-19,40,1025,-8,cv,0.89,0,0
579,2013,1,25,2,4,42,NA,46,46,-18,51,1026,-10,NW,3.13,0,0
580,2013,1,25,3,4,28,NA,48,42,-18,56,1025,-11,NW,4.92,0,0
581,2013,1,25,4,4,40,NA,45,47,-17,66,1025,-12,NE,0.89,0,0
582,2013,1,25,5,4,60,NA,53,64,-17,61,1024,-11,NE,2.68,0,0
583,2013,1,25,6,4,62,NA,58,68,-18,56,1024,-11,NE,4.47,0,0
584,2013,1,25,7,4,65,NA,65,48,-18,66,1024,-13,NW,3.13,0,0
585,2013,1,25,8,4,56,NA,47,40,-18,48,1025,-9,NW,6.26,0,0
586,2013,1,25,9,4,36,NA,43,50,-18,41,1025,-7,NW,9.39,0,0
587,2013,1,25,10,4,NA,NA,NA,55,-18,38,1025,-6,NW,12.52,0,0
588,2013,1,25,11,4,38,NA,44,53,-18,32,1025,-4,NW,15.65,0,0
589,2013,1,25,12,4,48,NA,48,65,-19,27,1024,-3,cv,1.79,0,0
590,2013,1,25,13,4,57,NA,54,71,-16,33,1023,-2,SE,1.79,0,0
591,2013,1,25,14,4,62,NA,62,84,-15,33,1022,-1,NE,1.79,0,0
592,2013,1,25,15,4,71,NA,68,78,-15,33,1022,-1,cv,0.89,0,0
593,2013,1,25,16,4,72,NA,64,73,-14,39,1022,-2,cv,1.78,0,0
594,2013,1,25,17,4,70,NA,65,84,-14,45,1022,-4,cv,2.67,0,0
595,2013,1,25,18,4,72,NA,76,109,-13,53,1022,-5,NE,0.89,0,0
596,2013,1,25,19,4,80,NA,85,130,-12,62,1023,-6,SE,0.89,0,0
597,2013,1,25,20,4,84,NA,97,113,-12,67,1023,-7,SE,1.78,0,0
598,2013,1,25,21,4,84,NA,100,118,-13,72,1024,-9,NE,0.89,0,0
599,2013,1,25,22,4,88,NA,105,124,-12,72,1024,-8,cv,0.45,0,0
600,2013,1,25,23,4,92,NA,103,135,-12,78,1025,-9,cv,1.34,0,0
601,2013,1,26,0,4,94,NA,121,174,-13,72,1025,-9,NE,0.89,0,0
602,2013,1,26,1,4,107,NA,172,161,-12,85,1026,-10,cv,0.45,0,0
603,2013,1,26,2,4,124,NA,160,186,-15,78,1026,-12,NW,1.79,0,0
604,2013,1,26,3,4,145,NA,165,189,-12,92,1026,-11,cv,0.89,0,0
605,2013,1,26,4,4,143,NA,145,169,-13,85,1026,-11,NW,0.89,0,0
606,2013,1,26,5,4,152,NA,135,155,-15,84,1027,-13,NW,4.02,0,0
607,2013,1,26,6,4,135,NA,131,138,-14,92,1027,-13,NW,5.81,0,0
608,2013,1,26,7,4,130,NA,146,126,-14,85,1028,-12,NW,7.6,0,0
609,2013,1,26,8,4,123,NA,132,124,-12,85,1028,-10,NW,9.39,0,0
610,2013,1,26,9,4,112,NA,109,96,-11,73,1029,-7,NW,11.18,0,0
611,2013,1,26,10,4,102,NA,92,94,-11,58,1029,-4,cv,0.89,0,0
612,2013,1,26,11,4,108,NA,81,122,-11,53,1029,-3,cv,1.78,0,0
