No,year,month,day,hour,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
327,2013,1,14,14,4,204,NA,245,-19,60.58,1031,-13,NW,23,0,0
328,2013,1,14,15,4,213,NA,181,-19,65.73,1031,-14,NE,6,0,0
329,2013,1,14,16,4,111,NA,138,-21,60.02,1031,-15,NW,5,0,0
330,2013,1,14,17,4,139,NA,184,-21,65.23,1031,-16,NW,9,0,0
331,2013,1,14,18,4,213,NA,177,-21,70.94,1031,-17,NW,12,0,0
332,2013,1,14,19,4,227,NA,209,-22,64.97,1031,-17,NE,3,0,0
333,2013,1,14,20,4,234,NA,255,-24,64.46,1032,-19,NE,7,0,0
334,2013,1,14,21,4,259,NA,270,-24,64.46,1032,-19,NE,10,0,0
335,2013,1,14,22,4,295,NA,282,-24,70.26,1032,-20,NE,13,0,0
336,2013,1,14,23,4,NA,NA,NA,-23,70.49,1031,-19,NE,17,0,0
337,2013,1,15,0,4,NA,NA,NA,-24,70.26,1031,-20,NE,21,0,0
338,2013,1,15,1,4,NA,NA,NA,-24,76.65,1031,-21,NE,23,0,0
339,2013,1,15,2,4,354,NA,356,-25,70.03,1031,-21,NE,26,0,0
340,2013,1,15,3,4,394,NA,444,-24,76.65,1030,-21,NE,29,0,0
341,2013,1,15,4,4,425,NA,432,-24,70.26,1029,-20,NE,33,0,0
342,2013,1,15,5,4,359,NA,345,-23,76.84,1028,-20,NE,36,0,0
343,2013,1,15,6,4,309,NA,307,-22,77.02,1027,-19,NE,41,0,0
344,2013,1,15,7,4,324,NA,270,-21,77.21,1027,-18,NE,43,0,0
345,2013,1,15,8,4,NA,NA,NA,-21,70.94,1027,-17,NE,45,0,0
346,2013,1,15,9,4,351,NA,454,-20,77.39,1027,-17,NE,48,0,0
347,2013,1,15,10,4,372,NA,407,-20,65.48,1027,-15,NE,51,0,0
348,2013,1,15,11,4,353,NA,368,-19,71.38,1026,-15,SE,2,0,0
349,2013,1,15,12,4,375,NA,396,-18,65.98,1024,-13,SE,3,0,0
350,2013,1,15,13,4,434,NA,389,-18,65.98,1024,-13,NW,3,0,0
351,2013,1,15,14,4,389,NA,391,-17,61.12,1024,-11,NW,6,0,0
352,2013,1,15,15,4,NA,NA,NA,-17,66.23,1024,-12,NW,8,0,0
353,2013,1,15,16,4,NA,NA,NA,-17,66.23,1025,-12,NE,3,0,0
354,2013,1,15,17,4,342,NA,361,-18,65.98,1025,-13,NE,5,0,0
355,2013,1,15,18,4,330,NA,392,-18,65.98,1025,-13,NE,8,0,0
356,2013,1,15,19,4,433,NA,460,-20,71.16,1026,-16,NW,2,0,0
357,2013,1,15,20,4,NA,NA,NA,-18,71.6,1026,-14,cv,1,0,0
358,2013,1,15,21,4,431,NA,458,-17,71.81,1027,-13,NW,3,0,0
359,2013,1,15,22,4,445,NA,452,-18,71.6,1027,-14,NW,5,0,0
360,2013,1,15,23,4,351,NA,387,-18,77.75,1028,-15,NW,8,0,0
361,2013,1,16,0,4,284,NA,289,-19,71.38,1028,-15,NW,9,0,0
362,2013,1,16,1,4,283,NA,273,-21,70.94,1029,-17,NW,10,0,0
363,2013,1,16,2,4,262,NA,258,-21,77.21,1030,-18,NW,11,0,0
364,2013,1,16,3,4,230,NA,232,-21,77.21,1030,-18,NW,12,0,0
365,2013,1,16,4,4,185,NA,199,-22,83.96,1030,-20,cv,0,0,0
366,2013,1,16,5,4,141,NA,162,-22,83.96,1030,-20,cv,1,0,0
367,2013,1,16,6,4,141,NA,162,-22,83.96,1031,-20,cv,2,0,0
368,2013,1,16,7,4,143,NA,172,-23,83.82,1031,-21,cv,3,0,0
369,2013,1,16,8,4,135,NA,162,-21,84.09,1032,-19,NE,3,0,0
370,2013,1,16,9,4,138,NA,170,-21,77.21,1032,-18,NE,5,0,0
371,2013,1,16,10,4,145,NA,168,-20,77.39,1033,-17,NW,1,0,0
372,2013,1,16,11,4,147,NA,139,-20,77.39,1032,-17,SW,2,0,0
373,2013,1,16,12,4,111,NA,115,-20,65.48,1032,-15,SW,4,0,0
374,2013,1,16,13,4,NA,NA,81,-19,65.73,1032,-14,cv,1,0,0
375,2013,1,16,14,4,71,NA,NA,-19,60.58,1032,-13,NW,3,0,0
376,2013,1,16,15,4,61,NA,NA,-19,60.58,1033,-13,NW,7,0,0
377,2013,1,16,16,4,73,NA,NA,-20,60.3,1033,-14,NE,3,0,0
378,2013,1,16,17,4,74,NA,NA,-21,60.02,1034,-15,NE,6,0,0
379,2013,1,16,18,4,87,NA,NA,-21,60.02,1034,-15,NE,9,0,0
380,2013,1,16,19,4,98,NA,NA,-22,64.97,1035,-17,NE,11,0,0
381,2013,1,16,20,4,113,NA,NA,-22,64.97,1035,-17,NE,13,0,0
382,2013,1,16,21,4,87,NA,NA,-23,70.49,1035,-19,SE,2,0,0
383,2013,1,16,22,4,89,NA,NA,-25,70.03,1035,-21,SE,4,0,0
384,2013,1,16,23,4,122,NA,NA,-25,76.46,1035,-22,SE,5,0,0
385,2013,1,17,0,4,128,NA,NA,-27,69.56,1036,-23,cv,0,0,0
386,2013,1,17,1,4,160,NA,NA,-27,76.07,1036,-24,SE,1,0,0
387,2013,1,17,2,4,293,NA,NA,-27,76.07,1036,-24,SE,2,0,0
388,2013,1,17,3,4,280,NA,NA,-27,69.56,1037,-23,SE,4,0,0
389,2013,1,17,4,4,277,NA,NA,-29,69.08,1037,-25,cv,1,0,0
390,2013,1,17,5,4,282,NA,NA,-28,75.87,1037,-25,SE,2,0,0
391,2013,1,17,6,4,519,NA,NA,-29,69.08,1037,-25,cv,0,0,0
392,2013,1,17,7,4,802,NA,NA,-28,69.32,1037,-24,NE,1,0,0
393,2013,1,17,8,4,981,NA,NA,-28,75.87,1038,-25,SE,1,0,0
394,2013,1,17,9,4,811,NA,927,-25,76.46,1038,-22,cv,1,0,0
395,2013,1,17,10,4,809,NA,749,-23,70.49,1038,-19,NE,1,0,0
396,2013,1,17,11,4,574,NA,740,-20,71.16,1038,-16,NE,2,0,0
397,2013,1,17,12,4,281,NA,621,-19,65.73,1037,-14,cv,1,0,0
398,2013,1,17,13,4,310,NA,440,-18,65.98,1036,-13,SW,1,0,0
399,2013,1,17,14,4,239,NA,243,-18,60.85,1036,-12,SW,3,0,0
400,2013,1,17,15,4,190,NA,183,-19,55.87,1036,-12,SW,5,0,0
401,2013,1,17,16,4,214,NA,204,-19,60.58,1036,-13,SW,7,0,0
402,2013,1,17,17,4,202,NA,142,-21,60.02,1036,-15,SW,8,0,0
403,2013,1,17,18,4,139,NA,133,-21,70.94,1036,-17,SE,1,0,0
404,2013,1,17,19,4,89,NA,188,-20,71.16,1036,-16,SE,3,0,0
405,2013,1,17,20,4,123,NA,303,-21,70.94,1035,-17,SE,7,0,0
406,2013,1,17,21,4,156,NA,278,-22,70.71,1034,-18,SE,10,0,0
407,2013,1,17,22,4,149,NA,313,-24,70.26,1034,-20,cv,1,0,0
408,2013,1,17,23,4,155,NA,275,-24,76.65,1034,-21,SE,1,0,0
409,2013,1,18,0,4,177,NA,276,-25,76.46,1033,-22,SE,3,0,0
410,2013,1,18,1,4,198,NA,236,-22,77.02,1032,-19,SE,5,0,0
411,2013,1,18,2,4,210,NA,256,-22,77.02,1032,-19,SE,7,0,0
412,2013,1,18,3,4,222,NA,353,-21,77.21,1031,-18,SE,10,0,0
413,2013,1,18,4,4,217,NA,431,-21,70.94,1029,-17,SE,14,0,0
414,2013,1,18,5,4,239,NA,563,-21,70.94,1028,-17,SE,18,0,0
415,2013,1,18,6,4,307,NA,415,-21,60.02,1027,-15,SE,22,0,0
416,2013,1,18,7,4,288,NA,305,-20,65.48,1026,-15,SE,26,0,0
417,2013,1,18,8,4,252,NA,272,-19,60.58,1026,-13,SE,30,0,0
418,2013,1,18,9,4,291,NA,334,-17,61.12,1025,-11,SE,33,0,0
419,2013,1,18,10,4,260,NA,331,-15,57.02,1025,-8,SE,36,0,0
420,2013,1,18,11,4,223,NA,296,-13,49.48,1024,-4,SE,39,0,0
421,2013,1,18,12,4,177,NA,229,-11,50.08,1023,-2,SW,4,0,0
422,2013,1,18,13,4,250,NA,195,-8,58.95,1022,-1,SW,9,0,0
423,2013,1,18,14,4,264,NA,215,-6,68.78,1021,-1,SW,16,0,0
424,2013,1,18,15,4,268,NA,211,-6,68.78,1022,-1,SW,22,0,0
425,2013,1,18,16,4,245,NA,189,-6,68.78,1022,-1,SW,27,0,0
426,2013,1,18,17,4,243,NA,175,-7,73.84,1022,-3,SW,31,0,0
427,2013,1,18,18,4,244,NA,167,-8,73.65,1023,-4,SW,34,0,0
428,2013,1,18,19,4,241,NA,166,-8,79.42,1024,-5,SW,37,0,0
429,2013,1,18,20,4,302,NA,163,-10,73.25,1024,-6,SW,38,0,0
430,2013,1,18,21,4,385,NA,243,-11,67.65,1024,-6,cv,1,0,0
431,2013,1,18,22,4,323,NA,309,-10,73.25,1025,-6,cv,2,0,0
432,2013,1,18,23,4,235,NA,198,-13,72.65,1025,-9,SE,1,0,0
433,2013,1,19,0,4,208,NA,167,-12,72.85,1026,-8,cv,0,0,0
434,2013,1,19,1,4,181,NA,203,-14,78.44,1026,-11,NE,2,0,0
435,2013,1,19,2,4,169,NA,176,-14,78.44,1027,-11,NE,4,0,0
436,2013,1,19,3,4,160,NA,169,-15,78.27,1029,-12,NE,8,0,0
437,2013,1,19,4,4,163,NA,172,-18,77.75,1029,-15,NE,11,0,0
438,2013,1,19,5,4,144,NA,177,-18,77.75,1030,-15,NE,15,0,0
439,2013,1,19,6,4,119,NA,132,-20,77.39,1030,-17,NE,19,0,0
440,2013,1,19,7,4,128,NA,137,-21,77.21,1031,-18,NE,21,0,0
441,2013,1,19,8,4,162,NA,194,-20,77.39,1031,-17,NE,22,0,0
442,2013,1,19,9,4,182,NA,220,-19,65.73,1032,-14,NW,2,0,0
443,2013,1,19,10,4,161,NA,185,-18,60.85,1032,-12,NE,2,0,0
444,2013,1,19,11,4,164,NA,156,-17,61.12,1032,-11,NW,3,0,0
445,2013,1,19,12,4,225,NA,170,-17,52.17,1032,-9,NW,6,0,0
446,2013,1,19,13,4,201,NA,169,-17,52.17,1032,-9,NW,9,0,0
447,2013,1,19,14,4,202,NA,182,-16,56.74,1032,-9,NW,11,0,0
448,2013,1,19,15,4,194,NA,201,-16,61.39,1032,-10,NE,5,0,0
449,2013,1,19,16,4,NA,NA,257,-18,60.85,1033,-12,NE,9,0,0
450,2013,1,19,17,4,NA,NA,285,-19,60.58,1034,-13,NE,13,0,0
451,2013,1,19,18,4,NA,NA,302,-20,60.3,1034,-14,NE,17,0,0
452,2013,1,19,19,4,NA,NA,287,-20,65.48,1034,-15,NE,22,0,0
453,2013,1,19,20,4,NA,NA,330,-21,65.23,1034,-16,NE,26,0,0
454,2013,1,19,21,4,NA,NA,330,-22,64.97,1034,-17,NE,30,0,0
455,2013,1,19,22,4,NA,NA,384,-21,65.23,1035,-16,NE,31,0,0
456,2013,1,19,23,4,NA,NA,508,-21,70.94,1034,-17,SE,2,0,0
457,2013,1,20,0,4,NA,NA,371,-22,70.71,1034,-18,NE,5,0,0
458,2013,1,20,1,4,NA,NA,287,-22,70.71,1033,-18,NE,6,0,0
459,2013,1,20,2,4,NA,NA,268,-21,77.21,1033,-18,NE,10,0,0
460,2013,1,20,3,4,NA,NA,315,-20,77.39,1032,-17,NE,14,0,0
461,2013,1,20,4,4,NA,NA,347,-20,77.39,1032,-17,NE,19,0,0
462,2013,1,20,5,4,NA,NA,298,-19,77.57,1032,-16,NE,23,0,0
463,2013,1,20,6,4,NA,NA,263,-19,77.57,1033,-16,NE,27,0,0
464,2013,1,20,7,4,NA,NA,271,-19,71.38,1033,-15,NE,30,0,0
465,2013,1,20,8,4,NA,NA,307,-18,71.6,1032,-14,NE,35,0,0
466,2013,1,20,9,4,NA,NA,386,-17,71.81,1033,-13,NW,2,0,0
467,2013,1,20,10,4,NA,NA,337,-15,72.23,1032,-11,NE,3,0,0
468,2013,1,20,11,4,NA,NA,311,-14,66.95,1032,-9,NE,4,0,0
469,2013,1,20,12,4,289,NA,309,-14,66.95,1031,-9,SW,2,0,0
470,2013,1,20,13,4,416,NA,364,-13,62.18,1029,-7,cv,1,0,0
471,2013,1,20,14,4,403,NA,435,-13,62.18,1030,-7,NW,2,0,0
472,2013,1,20,15,4,416,NA,393,-13,57.58,1030,-6,cv,1,0,0
473,2013,1,20,16,4,409,NA,405,-12,62.44,1030,-6,SW,1,0,0
474,2013,1,20,17,4,394,NA,431,-12,67.42,1030,-7,SW,2,0,0
475,2013,1,20,18,4,389,NA,449,-12,72.85,1031,-8,SW,4,0,0
476,2013,1,20,19,4,399,NA,416,-12,72.85,1031,-8,SW,6,0,0
477,2013,1,20,20,4,437,NA,470,-12,72.85,1031,-8,cv,0,0,0
478,2013,1,20,21,4,500,NA,517,-12,78.77,1030,-9,cv,0,0,0
479,2013,1,20,22,4,535,NA,555,-12,78.77,1030,-9,cv,0,0,0
480,2013,1,20,23,4,566,NA,588,-14,72.44,1030,-10,NE,2,0,0
481,2013,1,21,0,4,606,NA,620,-13,72.65,1030,-9,SE,1,0,0
482,2013,1,21,1,4,554,NA,554,-14,72.44,1030,-10,NW,2,0,0
483,2013,1,21,2,4,485,NA,508,-15,72.23,1030,-11,NE,3,0,0
484,2013,1,21,3,4,463,NA,470,-14,78.44,1029,-11,NE,6,0,0
485,2013,1,21,4,4,433,NA,443,-14,72.44,1029,-10,NW,1,0,0
486,2013,1,21,5,4,430,NA,412,-14,72.44,1029,-10,NE,1,0,0
487,2013,1,21,6,4,444,NA,428,-14,72.44,1029,-10,NE,2,0,0
488,2013,1,21,7,4,450,NA,439,-14,72.44,1029,-10,NW,3,0,0
489,2013,1,21,8,4,434,NA,423,-15,66.71,1030,-10,NW,5,0,0
490,2013,1,21,9,4,385,NA,392,-14,72.44,1030,-10,NW,8,0,0
491,2013,1,21,10,4,383,NA,386,-15,66.71,1030,-10,NW,11,0,0
492,2013,1,21,11,4,379,NA,369,-15,66.71,1029,-10,NW,15,0,0
493,2013,1,21,12,4,377,NA,376,-15,66.71,1029,-10,NW,19,0,0
494,2013,1,21,13,4,368,NA,386,-14,66.95,1028,-9,NW,22,0,0
495,2013,1,21,14,4,340,NA,340,-15,61.65,1028,-9,NW,26,0,0
496,2013,1,21,15,4,347,NA,350,-15,61.65,1028,-9,NW,30,0,0
497,2013,1,21,16,4,380,NA,399,-15,66.71,1028,-10,NW,35,0,0
498,2013,1,21,17,4,301,NA,301,-16,61.39,1028,-10,NW,40,0,0
499,2013,1,21,18,4,267,NA,259,-17,61.12,1029,-11,NW,45,0,0
500,2013,1,21,19,4,190,NA,198,-17,61.12,1030,-11,NW,50,0,0
501,2013,1,21,20,4,142,NA,171,-17,61.12,1030,-11,NW,57,0,0
502,2013,1,21,21,4,142,NA,153,-17,66.23,1030,-12,NW,61,0,0
503,2013,1,21,22,4,151,NA,161,-17,71.81,1030,-13,NW,66,0,0
504,2013,1,21,23,4,166,NA,178,-17,71.81,1031,-13,NW,71,0,0
505,2013,1,22,0,4,179,NA,187,-18,71.6,1030,-14,NW,76,0,0
506,2013,1,22,1,4,174,NA,191,-18,77.75,1030,-15,NW,80,0,0
507,2013,1,22,2,4,167,NA,182,-19,77.57,1031,-16,NE,4,0,0
508,2013,1,22,3,4,167,NA,174,-20,77.39,1031,-17,NE,6,0,0
509,2013,1,22,4,4,169,NA,182,-20,77.39,1031,-17,NE,8,0,0
510,2013,1,22,5,4,166,NA,192,-23,70.49,1031,-19,NE,9,0,0
511,2013,1,22,6,4,171,NA,204,-24,76.65,1031,-21,NE,10,0,0
512,2013,1,22,7,4,186,NA,217,-23,76.84,1031,-20,NE,14,0,0
513,2013,1,22,8,4,213,NA,235,-23,76.84,1031,-20,NE,18,0,0
514,2013,1,22,9,4,247,NA,251,-22,70.71,1032,-18,NE,21,0,0
515,2013,1,22,10,4,232,NA,245,-21,70.94,1032,-17,NE,24,0,0
516,2013,1,22,11,4,183,NA,257,-19,71.38,1031,-15,NE,26,0,0
517,2013,1,22,12,4,168,NA,227,-18,60.85,1029,-12,NE,28,0,0
518,2013,1,22,13,4,159,NA,198,-16,61.39,1028,-10,NE,30,0,0
519,2013,1,22,14,4,166,NA,192,-15,57.02,1027,-8,cv,1,0,0
520,2013,1,22,15,4,150,NA,202,-15,61.65,1026,-9,NE,2,0,0
521,2013,1,22,16,4,158,NA,207,-15,61.65,1026,-9,NE,4,0,0
522,2013,1,22,17,4,214,NA,248,-16,66.47,1025,-11,NE,7,0,0
523,2013,1,22,18,4,276,NA,292,-17,66.23,1025,-12,NE,9,0,0
524,2013,1,22,19,4,290,NA,307,-19,71.38,1025,-15,SE,1,0,0
525,2013,1,22,20,4,304,NA,321,-19,71.38,1025,-15,SE,2,0,0
526,2013,1,22,21,4,392,NA,355,-21,77.21,1024,-18,cv,1,0,0
527,2013,1,22,22,4,384,NA,408,-18,84.49,1023,-16,SE,2,0,0
528,2013,1,22,23,4,400,NA,425,-20,84.23,1023,-18,SE,4,0,0
529,2013,1,23,0,4,456,NA,481,-19,84.36,1022,-17,SE,6,0,0
530,2013,1,23,1,4,430,NA,442,-21,77.21,1022,-18,cv,0,0,0
531,2013,1,23,2,4,425,NA,652,-21,84.09,1021,-19,NE,2,0,0
532,2013,1,23,3,4,472,NA,738,-23,76.84,1021,-20,cv,0,0,0
533,2013,1,23,4,4,857,NA,734,-22,83.96,1020,-20,SE,2,0,0
534,2013,1,23,5,4,643,NA,524,-20,84.23,1019,-18,SE,4,0,0
535,2013,1,23,6,4,474,NA,472,-23,76.84,1019,-20,cv,0,0,0
536,2013,1,23,7,4,416,NA,470,-19,84.36,1018,-17,SE,2,0,0
537,2013,1,23,8,4,448,NA,507,-18,84.49,1017,-16,SE,3,0,0
538,2013,1,23,9,4,522,NA,569,-19,84.36,1017,-17,NW,1,0,0
539,2013,1,23,10,4,559,NA,604,-14,84.99,1017,-12,SE,1,0,0
540,2013,1,23,11,4,430,NA,695,-13,72.65,1016,-9,NE,1,0,0
541,2013,1,23,12,4,306,NA,429,-11,62.69,1014,-5,SW,2,0,0
542,2013,1,23,13,4,258,NA,196,-10,58.41,1013,-3,SW,6,0,0
543,2013,1,23,14,4,182,NA,128,-6,74.03,1012,-2,SW,12,0,0
544,2013,1,23,15,4,176,NA,130,-5,79.89,1012,-2,SW,20,0,0
545,2013,1,23,16,4,193,NA,147,-5,79.89,1013,-2,SW,28,0,0
546,2013,1,23,17,4,211,NA,155,-5,86.04,1013,-3,SW,34,0,0
547,2013,1,23,18,4,237,NA,169,-5,86.04,1014,-3,SW,40,0,0
548,2013,1,23,19,4,244,NA,170,-5,86.04,1015,-3,SW,45,0.3,0.3
549,2013,1,23,20,4,249,NA,184,-4,92.79,1015,-3,SW,50,0.2,0.5
550,2013,1,23,21,4,280,NA,212,-5,92.73,1016,-4,SW,53,0.1,0.6
551,2013,1,23,22,4,306,NA,253,-5,92.73,1016,-4,SW,58,0.1,0.7
552,2013,1,23,23,4,106,NA,110,-7,92.61,1017,-6,NW,7,0.1,0.8
553,2013,1,24,0,4,89,NA,74,-10,85.47,1018,-8,NW,12,0,0
554,2013,1,24,1,4,73,NA,62,-13,78.61,1019,-10,NW,16,0,0
555,2013,1,24,2,4,56,NA,50,-15,78.27,1020,-12,NW,20,0,0
556,2013,1,24,3,4,42,NA,37,-16,72.02,1021,-12,NW,23,0,0
557,2013,1,24,4,4,34,NA,24,-18,71.6,1021,-14,SW,2,0,0
558,2013,1,24,5,4,25,NA,12,-20,65.48,1021,-15,cv,1,0,0
559,2013,1,24,6,4,16,NA,35,-22,70.71,1020,-18,SE,2,0,0
560,2013,1,24,7,4,20,NA,37,-23,76.84,1021,-20,SW,1,0,0
561,2013,1,24,8,4,17,NA,41,-20,77.39,1021,-17,SE,1,0,0
562,2013,1,24,9,4,12,NA,11,-18,71.6,1021,-14,SE,3,0,0
563,2013,1,24,10,4,16,NA,12,-19,60.58,1021,-13,SW,2,0,0
564,2013,1,24,11,4,33,NA,21,-21,46.98,1021,-12,SW,4,0,0
565,2013,1,24,12,4,18,NA,14,-20,47.3,1020,-11,NW,6,0,0
566,2013,1,24,13,4,12,NA,8,-17,61.12,1020,-11,NW,11,0,0
567,2013,1,24,14,4,11,NA,8,-20,43.68,1021,-10,NW,20,0,0
568,2013,1,24,15,4,14,NA,9,-23,36.34,1021,-11,NW,27,0,0
569,2013,1,24,16,4,17,NA,11,-24,36.01,1022,-12,NW,33,0,0
570,2013,1,24,17,4,33,NA,15,-25,35.67,1022,-13,NW,39,0,0
571,2013,1,24,18,4,34,NA,13,-24,42.37,1023,-14,NW,48,0,0
572,2013,1,24,19,4,26,NA,11,-24,46.01,1024,-15,NW,53,0,0
573,2013,1,24,20,4,18,NA,11,-26,38.37,1024,-15,NW,59,0,0
574,2013,1,24,21,4,19,NA,12,-26,41.7,1024,-16,NW,65,0,0
575,2013,1,24,22,4,28,NA,11,-27,41.36,1025,-17,NW,69,0,0
576,2013,1,24,23,4,25,NA,11,-27,45.02,1025,-18,NW,72,0,0
577,2013,1,25,0,4,33,NA,11,-27,53.45,1025,-20,SW,2,0,0
578,2013,1,25,1,4,30,NA,12,-27,53.45,1025,-20,SW,5,0,0
579,2013,1,25,2,4,25,NA,11,-28,58.01,1025,-22,SE,1,0,0
580,2013,1,25,3,4,17,NA,9,-27,63.66,1025,-22,SW,2,0,0
581,2013,1,25,4,4,19,NA,7,-29,63.11,1025,-24,SW,4,0,0
582,2013,1,25,5,4,20,NA,8,-29,57.71,1025,-23,SW,5,0,0
583,2013,1,25,6,4,18,NA,12,-28,69.32,1024,-24,SW,6,0,0
584,2013,1,25,7,4,22,NA,14,-29,63.11,1025,-24,SW,8,0,0
585,2013,1,25,8,4,23,NA,16,-27,63.66,1025,-22,SW,9,0,0
586,2013,1,25,9,4,23,NA,16,-26,53.76,1025,-19,SE,2,0,0
587,2013,1,25,10,4,21,NA,18,-25,49.68,1025,-17,SW,3,0,0
588,2013,1,25,11,4,15,NA,21,-25,45.68,1025,-16,SW,6,0,0
589,2013,1,25,12,4,29,NA,15,-25,38.71,1025,-14,SW,8,0,0
590,2013,1,25,13,4,37,NA,29,-25,38.71,1024,-14,SW,11,0,0
591,2013,1,25,14,4,34,NA,40,-25,38.71,1024,-14,SE,3,0,0
592,2013,1,25,15,4,39,NA,65,-25,35.67,1023,-13,SW,3,0,0
593,2013,1,25,16,4,61,NA,66,-25,38.71,1024,-14,SW,5,0,0
594,2013,1,25,17,4,60,NA,64,-25,42.03,1024,-15,SE,1,0,0
595,2013,1,25,18,4,76,NA,61,-25,49.68,1024,-17,SE,2,0,0
596,2013,1,25,19,4,85,NA,59,-26,53.76,1025,-19,SE,3,0,0
597,2013,1,25,20,4,91,NA,65,-27,58.31,1025,-21,cv,1,0,0
598,2013,1,25,21,4,113,NA,338,-27,63.66,1026,-22,SE,1,0,0
599,2013,1,25,22,4,104,NA,327,-27,63.66,1026,-22,SE,2,0,0
600,2013,1,25,23,4,164,NA,298,-27,63.66,1026,-22,SE,4,0,0
601,2013,1,26,0,4,297,NA,248,-28,69.32,1027,-24,SE,6,0,0
602,2013,1,26,1,4,289,NA,268,-29,63.11,1027,-24,SE,7,0,0
603,2013,1,26,2,4,250,NA,276,-29,63.11,1027,-24,SE,9,0,0
604,2013,1,26,3,4,305,NA,397,-27,69.56,1027,-23,SE,11,0,0
605,2013,1,26,4,4,360,NA,272,-30,62.84,1027,-25,NE,2,0,0
606,2013,1,26,5,4,453,NA,224,-30,68.83,1027,-26,NE,6,0,0
607,2013,1,26,6,4,433,NA,201,-30,62.84,1028,-25,NE,9,0,0
608,2013,1,26,7,4,464,NA,198,-31,62.56,1028,-26,NE,12,0,0
609,2013,1,26,8,4,398,NA,296,-29,69.08,1029,-25,NE,15,0,0
610,2013,1,26,9,4,375,NA,360,-27,63.66,1029,-22,NE,17,0,0
611,2013,1,26,10,4,488,NA,358,-25,64.19,1030,-20,NE,19,0,0
612,2013,1,26,11,4,310,NA,303,-23,54.68,1030,-16,NE,20,0,0
613,2013,1,26,12,4,197,NA,153,-22,46.66,1029,-13,cv,1,0,0
614,2013,1,26,13,4,169,NA,110,-22,46.66,1029,-13,NE,2,0,0
615,2013,1,26,14,4,89,NA,110,-22,43.03,1029,-12,NE,4,0,0
616,2013,1,26,15,4,68,NA,68,-22,43.03,1029,-12,NE,6,0,0
617,2013,1,26,16,4,65,NA,71,-22,43.03,1029,-12,NE,8,0,0
618,2013,1,26,17,4,69,NA,80,-22,46.66,1029,-13,cv,1,0,0
619,2013,1,26,18,4,139,NA,88,-24,50,1030,-16,cv,1,0,0
620,2013,1,26,19,4,119,NA,80,-24,50,1030,-16,NE,2,0,0
621,2013,1,26,20,4,114,NA,82,-23,54.68,1030,-16,NE,6,0,0
622,2013,1,26,21,4,105,NA,106,-24,54.37,1030,-17,SE,2,0,0
623,2013,1,26,22,4,94,NA,188,-26,53.76,1030,-19,SE,3,0,0
624,2013,1,26,23,4,111,NA,171,-26,63.93,1031,-21,SE,4,0,0
625,2013,1,27,0,4,140,NA,153,-24,64.46,1030,-19,SE,6,0,0
626,2013,1,27,1,4,150,NA,140,-24,64.46,1030,-19,cv,0,0,0
627,2013,1,27,2,4,151,NA,169,-27,63.66,1031,-22,NE,1,0,0
628,2013,1,27,3,4,171,NA,215,-26,69.79,1030,-22,cv,1,0,0
629,2013,1,27,4,4,194,NA,250,-27,69.56,1030,-23,NE,1,0,0
630,2013,1,27,5,4,330,NA,211,-26,69.79,1030,-22,NE,3,0,0
631,2013,1,27,6,4,495,NA,262,-28,69.32,1030,-24,NE,5,0,0
632,2013,1,27,7,4,646,NA,331,-28,69.32,1030,-24,NE,7,0,0
633,2013,1,27,8,4,671,NA,348,-28,69.32,1030,-24,NE,9,0,0
634,2013,1,27,9,4,544,NA,396,-25,70.03,1031,-21,NE,12,0,0
635,2013,1,27,10,4,410,NA,453,-22,59.74,1031,-16,cv,1,0,0
636,2013,1,27,11,4,317,NA,527,-22,50.63,1030,-14,cv,2,0,0
637,2013,1,27,12,4,246,NA,341,-20,51.25,1029,-12,SW,2,0,0
638,2013,1,27,13,4,179,NA,143,-20,47.3,1028,-11,SW,4,0,0
639,2013,1,27,14,4,145,NA,101,-20,43.68,1028,-10,SW,7,0,0
640,2013,1,27,15,4,137,NA,103,-20,43.68,1027,-10,SW,10,0,0
641,2013,1,27,16,4,123,NA,79,-21,40.04,1027,-10,SW,12,0,0
642,2013,1,27,17,4,83,NA,55,-22,39.71,1026,-11,SE,1,0,0
643,2013,1,27,18,4,71,NA,68,-22,43.03,1026,-12,SE,3,0,0
644,2013,1,27,19,4,71,NA,153,-22,46.66,1025,-13,SE,5,0,0
645,2013,1,27,20,4,89,NA,196,-20,60.3,1025,-14,SE,8,0,0
646,2013,1,27,21,4,80,NA,229,-20,65.48,1025,-15,SE,11,0,0
647,2013,1,27,22,4,86,NA,238,-20,65.48,1024,-15,SE,14,0,0
648,2013,1,27,23,4,114,NA,245,-20,60.3,1024,-14,SE,17,0,0
649,2013,1,28,0,4,114,NA,223,-21,65.23,1023,-16,SE,19,0,0
650,2013,1,28,1,4,135,NA,192,-18,60.85,1023,-12,SE,21,0,0
651,2013,1,28,2,4,96,NA,164,-16,66.47,1022,-11,SE,24,0,0
652,2013,1,28,3,4,76,NA,114,-14,66.95,1021,-9,SE,25,0,0
653,2013,1,28,4,4,79,NA,76,-11,73.05,1021,-7,SE,28,0,0
654,2013,1,28,5,4,72,NA,75,-10,73.25,1020,-6,SE,31,0,0
655,2013,1,28,6,4,76,NA,68,-12,72.85,1020,-8,SE,34,0,0
